fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2018-2019,Sep,15,KARNATAKA,1522,MYSURU,1060187,233.03072,31,82,2414.980788,13970,0,17237,1058835,190216,70513,119163,41666,153.475,5035.866612,33680,65762,118913,329423,88,249087,683579,31207,2467.410824,524312,86,67.2,39.13,100.56,NA
2018-2019,Oct,15,KARNATAKA,1501,BAGALKOTE,1612619,228.943326,35,755,2311.165746,5883,0,10919,1607257,267474,39255,105491,16543,162.509,6153.382379,45669,76046,90882,222938,319,179639,420377,16802,3679.707633,728608,64,56.78,56.14,106.6,NA
2018-2019,Oct,15,KARNATAKA,1504,BELAGAVI,4779863,231.671585,31,1743,10441.76845,30560,0,27944,4738729,524114,93067,349637,57058,462.515,21882.57203,151991,242786,305625,756031,406,603236,1393959,58504,10978.28858,2253376,78,56.54,47.47,107.3,NA
2018-2019,Oct,15,KARNATAKA,1509,CHIKKAMAGALURU,1037768,221.2742519,33,105,1747.639415,6318,0,12591,1030786,172657,39971,37891,8530,155,4183.503426,30543,59258,76724,192901,89,138207,335135,18909,2280.864011,477332,65,53.56,50.72,103.86,NA
2018-2019,Oct,15,KARNATAKA,1510,CHITRADURGA,2402720,215.4447059,37,200,9226.489915,10776,1,19895,2382158,505567,103720,491072,93048,97.10795,14455.83116,64076,115324,171175,465726,234,271190,702787,30671,5132.233297,1191529,64,44.26,46.44,143.9,NA
2018-2019,Oct,15,KARNATAKA,1523,RAICHUR,6008693,208.0182047,48,423,5067.481488,9524,0,21402,5987282,981958,89196,1271397,109455,455,17977.11802,123768,249923,183809,515444,1128,242345,651754,30926,12454.63653,3065936,66,74.49,83.86,101.32,NA
2018-2019,April,15,KARNATAKA,1501,BAGALKOTE,76230,265.2905716,13,81,0,318,22,11010,75941,13414,38566,5357,16540,75,276.464313,5473,8396,85188,216572,0,171282,411063,11328,201.464313,34232,62,63.54,56.45,112.18,NA
2018-2019,April,15,KARNATAKA,1510,CHITRADURGA,30473,1264.450832,14,6,3.9,1083,37,22186,29866,4636,103499,7738,93256,0,381.5408854,2039,3068,166118,464440,0,262888,697427,23269,377.6408854,14734,70,56.55,57.83,114.51,NA
2018-2019,April,15,KARNATAKA,1514,GADAG,26417,1226.595861,18,9,0,860,13,16634,26376,5049,47919,2982,22967,20,343.5269242,1394,2571,97779,281051,0,133795,362915,17494,323.5269242,12173,80,70.76,68.53,101,NA
2018-2019,April,15,KARNATAKA,1521,MANDYA,89256,227.0604103,13,34,0,1322,42,23739,89095,9773,42347,700,2785,0,202.2994726,6806,10996,129490,323515,0,264537,615244,25061,202.2994726,43276,81,82.94,56.5,100.27,NA
2018-2019,April,15,KARNATAKA,1522,MYSURU,154086,219.2711599,19,18,0,1593,43,23738,153898,30548,69924,19076,40754,0,337.4539296,7830,14849,114588,321978,1,241146,669422,25331,337.4539296,77455,86,79.66,34.11,100.02,NA
2018-2019,April,15,KARNATAKA,1523,RAICHUR,467797,70.77795544,23,74,2.35,974,36,18484,466447,67256,85800,98028,104174,0,332.4916498,20232,38632,168271,490395,0,216014,607151,19458,330.1416498,244421,67,69.56,73.06,111.27,NA
2018-2019,April,15,KARNATAKA,1526,UDUPI,21401,92.86708329,19,3,0,167,105,7419,21298,1225,5114,1064,4479,0,19.7788314,1073,1926,26710,66970,0,62327,140085,7586,19.7788314,13027,93,89.84,60.83,112.7,NA
2018-2019,April,15,KARNATAKA,1530,Yadgir,40591,575.330929,11,5,0,693,9,8336,40291,7862,29795,3857,14742,0,231.8065846,3459,4629,66038,139106,0,157215,347475,9029,231.8065846,18464,55,67.52,63.69,100.69,NA
2018-2019,Dec,15,KARNATAKA,1503,BENGALURU RURAL,1319198,224.7741757,46,392,1480.72181,5274,1,8389,1309764,231094,22513,70791,6545,108,4532.733045,28011,56470,43744,111414,1383,80112,198487,13663,2944.011235,614854,83,65.45,57.97,100.19,NA
2018-2019,Dec,15,KARNATAKA,1507,VIJAYPURA,1785409,214.8770898,36,195,3926.327668,9710,4,14624,1767032,345890,55607,22105,3767,225,7948.274605,47931,91827,101145,273494,1608,219219,599049,24334,3796.946937,722108,67,58.65,59.96,109.29,NA
2018-2019,Dec,15,KARNATAKA,1508,CHAMARAJA NAGARA,1622702,217.1626861,39,252,1860.084176,9002,0,10472,1613792,433428,59759,146845,20284,127.14316,5491.781391,40826,77496,78219,200770,422,159490,410944,19474,3504.554056,798285,78,51.46,42.52,112.15,NA
2018-2019,Dec,15,KARNATAKA,1517,HAVERI,2668249,216.720665,41,267,4297.17306,8431,0,28070,2662274,379278,48111,303987,37268,206.25,10273.12098,63552,123601,121096,315784,1088,208408,516677,36501,5769.697917,1170080,81,45.26,41.06,114.61,NA
2018-2019,Dec,15,KARNATAKA,1520,KOPPAL,2824566,207.5745542,44,543,4441.912122,11096,0,13092,2815192,434008,68517,360467,58256,225.05222,10510.58659,63434,122585,119943,392303,3566,242375,785259,24188,5843.622243,1386312,78,57.53,59.91,107.42,NA
2018-2019,Oct,15,KARNATAKA,1511,DAKSHINA KANNADA,689673,225.1313265,38,44,1434.395136,7472,0,16273,687803,70625,14549,48556,11593,95,3077.855154,18088,32079,55635,130853,126,118183,268944,23745,1548.460018,334648,89,69,37.47,104.72,NA
2018-2019,Oct,15,KARNATAKA,1513,DHARWAR,683899,228.6095564,27,94,1710.738511,7463,0,7811,682448,71635,17440,47847,11850,88.7,3359.579857,24465,45601,70224,201717,31,134680,357050,15274,1560.141345,284379,77,54.98,40.75,118.51,NA
2018-2019,Oct,15,KARNATAKA,1519,KOLAR,1767300,222.2018176,36,277,4138.747934,10254,0,16395,1762804,427473,80316,113300,19499,73.86763,8129.598092,47739,79533,105455,294388,228,203044,544864,26649,3916.982529,857887,77,61.09,53.16,105.15,NA
2018-2019,Oct,15,KARNATAKA,1520,KOPPAL,1997113,226.5689851,38,473,4022.020899,8994,0,13943,1990690,309497,68964,268015,58419,150.04,8682.347028,52128,100294,119849,394192,316,241545,785828,22937,4510.286129,978172,78,52.48,55.82,107.14,NA
2018-2019,Oct,15,KARNATAKA,1521,MANDYA,1307624,233.3895414,27,174,2114.312712,13048,0,19709,1303006,131027,42675,9907,2834,195.25,5350.64244,46537,77716,132172,328104,62,270419,625454,32757,3041.079728,629684,78,68.51,47.24,102.17,NA
2018-2019,Oct,15,KARNATAKA,1526,UDUPI,212441,238.7386062,29,17,296.0310919,3150,1,5667,212326,12549,5059,10615,4440,9.9999,812.9351249,7158,13076,27353,67813,26,64816,144472,8817,506.904133,132546,94,88.74,41.11,106.57,NA
2018-2019,Oct,15,KARNATAKA,1530,Yadgir,1061821,227.8482316,30,97,1426.256744,4644,0,9864,1056055,206771,31409,116467,15661,200,4032.459386,34069,48057,73460,148664,57,169543,360852,14508,2406.202643,483441,65,73.07,70.75,100.22,NA
2018-2019,March,15,KARNATAKA,1515,KALABURAGI,3000000,202.8723693,40,293,1410.946232,7752,0,16232,3492730,875579,89247,58561,5053,577.4,9074.130335,86260,146611,131907,341559,5218,256959,635347,23984,7085.784103,1882981,72,78.74,83.79,157.17,NA
2018-2019,March,15,KARNATAKA,1526,UDUPI,500000,239.0656573,36,37,363.7087515,4075,1,5886,432894,24801,5082,18673,4463,34.9999,1433.609538,12016,22184,28086,69268,150,67731,150354,9961,1034.900886,278076,93,86.91,48.38,138.81,NA
2018-2019,March,15,KARNATAKA,1530,Yadgir,2400000,207.8098739,41,139,1608.218199,7369,0,11100,2350819,471918,32007,245925,15992,200,6693.452198,56674,80778,76196,152216,3149,175781,369202,18469,4885.233999,1100255,68,67.78,68.04,133.27,NA
2018-2019,July,15,KARNATAKA,1510,CHITRADURGA,481812,251.2101321,21,53,7998.984473,5834,1,19772,478074,106927,103120,101506,92351,97.10795,9297.06275,21903,38548,167285,461668,2,264991,695217,25606,1200.970327,238769,69,51.71,48.25,128.02,NA
2018-2019,July,15,KARNATAKA,1513,DHARWAR,303439,233.3462198,20,45,1429.574214,6187,0,7078,303161,32574,17531,23680,11916,88.7,2225.688947,14501,26166,69919,202404,8,134044,357336,13265,707.4147334,127067,77,63.61,44.1,115.65,NA
2018-2019,July,15,KARNATAKA,1526,UDUPI,130797,230.0451758,25,10,219.8300177,1600,4,6720,130694,7560,5115,5764,4476,9.9999,530.4851597,5173,9443,27093,67653,10,63371,142017,8320,300.655242,81246,94,93.55,47.52,106.08,NA
2018-2019,Sep,15,KARNATAKA,1504,BELAGAVI,3896519,233.9704172,28,1623,9373.153936,27258,0,29728,3863930,435886,92857,291513,56794,462.515,18876.12208,137335,218394,303210,752602,282,599586,1388827,56986,9040.453141,1854162,79,60.05,48.03,107.23,NA
2018-2019,Sep,15,KARNATAKA,1506,BIDAR,850580,235.3541778,31,124,1646.220834,5552,1,14591,845277,209778,52614,127948,28720,54.12439,3689.739957,26921,46914,79507,191620,15,134947,305113,20143,1989.394734,441025,78,77.73,57.81,115.65,NA
2018-2019,Sep,15,KARNATAKA,1516,HASSAN,2067397,214.5529882,34,353,6361.613295,13023,0,25245,2062254,284467,65960,38544,7381,100,10886.24088,58989,114897,151476,394636,224,241228,600853,38268,4424.627582,982758,76,41.02,34.96,102.97,NA
2018-2019,Sep,15,KARNATAKA,1517,HAVERI,1273440,216.3786711,31,195,3772.807022,5958,0,25835,1270761,193776,47749,154503,37037,166.35,6688.812787,40478,78068,119174,313029,112,204463,510185,31793,2749.655765,562560,81,48.67,40.12,110.87,NA
2018-2019,Sep,15,KARNATAKA,1518,KODAGU,145579,211.7677442,33,53,255.7170044,1435,0,2374,145405,16726,6630,7865,2709,35,598.6378928,4310,7778,18735,46819,2,64031,153723,3809,307.9208884,72616,80,59.21,28.66,111.93,NA
2018-2019,Sep,15,KARNATAKA,1530,Yadgir,798887,234.8970213,27,79,1295.521581,3980,0,9331,794948,155661,31171,84756,15603,200,3362.830754,28464,39964,72285,147432,42,167443,358570,13311,1867.309173,361659,64,74.69,72.11,100.14,NA
2018-2019,June,15,KARNATAKA,1505,BALLARI,1497574,195.7594167,25,193,1475.508679,2634,1,13631,1494942,321349,115244,385747,123980,206.92951,4608.927928,57688,114724,151795,489676,79,263056,826615,16265,2926.489739,754236,67,84.06,86.05,100.2,NA
2018-2019,June,15,KARNATAKA,1509,CHIKKAMAGALURU,270602,244.2144433,22,39,953.4907474,2509,0,12004,269590,50098,41027,9704,8568,75,1686.868465,12225,22754,76136,197374,0,137191,339531,14513,658.3777177,126750,64,60.91,48.64,101.01,NA
2018-2019,June,15,KARNATAKA,1511,DAKSHINA KANNADA,310534,217.8991998,29,22,975.0806699,2613,0,17619,309560,31700,15321,22105,12092,70,1719.609433,10390,17987,55563,137277,31,116271,272549,20232,674.528763,152358,89,72.6,40.33,104.33,NA
2018-2019,June,15,KARNATAKA,1517,HAVERI,310004,267.2853172,22,54,2493.706942,2416,2,25346,309448,47609,47671,42922,37017,90,3410.81601,14049,27140,116969,312096,8,200328,505818,27762,827.1090684,139813,80,47.7,38.25,108.97,NA
2018-2019,June,15,KARNATAKA,1521,MANDYA,313033,227.8878612,17,72,1302.151671,6665,1,20309,312423,33945,42453,2321,2795,95.25,2109.375764,18332,29965,130202,324696,0,266027,617802,26974,711.9740926,154405,80,79.3,47.57,100.87,NA
2018-2019,June,15,KARNATAKA,1524,SHIVAMOGGA,456886,235.4433772,16,145,1247.859595,2818,0,17523,456347,90686,81802,22906,18139,215,2537.298383,28304,45453,139848,366110,1,205957,504106,20341,1074.438789,242685,77,84.71,65.66,101.67,NA
2018-2019,Feb,15,KARNATAKA,1502,BENGALURU,171344,179.2852143,47,14,54.06116643,1210,3,2295,142882,35601,7336,5159,709,15,325.2274663,3037,6140,8931,22652,48,46263,114904,3505,256.1662999,73911,93,92.92,30.55,157.98,NA
2018-2019,Feb,15,KARNATAKA,1503,BENGALURU RURAL,1665125,232.4476921,49,422,1483.013059,5537,1,8370,1456658,257411,22561,79502,6547,108,4976.980962,29495,59504,43908,111675,2172,80866,199841,13907,3385.967903,684522,83,64.96,58.62,105.29,NA
2018-2019,Feb,15,KARNATAKA,1512,DAVANAGERE,4278887,199.4191984,56,347,6611.482596,11729,0,18535,4644653,909945,76094,802709,55036,314.4,16188.21238,82756,174927,132821,335495,8424,245286,596630,30264,9262.32978,2154632,67,50.67,55.33,119.05,NA
2018-2019,Feb,15,KARNATAKA,1513,DHARWAR,1596965,202.6310438,38,141,1877.624544,8880,0,9544,1489197,141953,17515,92846,11878,88.7,4983.899969,38186,72491,70670,202378,973,136056,359422,18424,3017.575425,619996,77,50.16,40.86,137.73,NA
2018-2019,Feb,15,KARNATAKA,1519,KOLAR,3699097,199.4854511,53,411,4551.626649,14561,0,16653,3765496,903583,80283,234347,19419,131.31428,12194.55761,70306,121663,106838,295283,9817,207074,550407,31214,7511.61668,1837184,76,63.09,57.94,124.71,NA
2018-2019,Feb,15,KARNATAKA,1526,UDUPI,429038,189.5690996,36,34,301.9261953,3746,1,6082,413804,23620,5083,18081,4463,34.9999,1121.370612,11476,21090,28078,69279,132,67441,149716,9828,784.444517,265768,93,87.64,47.11,137.3,NA
2018-2019,Feb,15,KARNATAKA,1529,RAMANAGARA,4243072,171.2145077,62,267,6632.709,24998,1,16601,5055814,679523,46795,82872,4872,200,15488.99605,80803,157598,118971,294251,13601,166473,403794,41599,8656.28705,2449663,82,55.43,58.59,141.96,NA
2018-2019,Jan,15,KARNATAKA,1501,BAGALKOTE,2495420,188.700967,43,1009,2417.974119,6605,0,12587,2523018,405284,39674,163807,16704,162.509,7341.442482,58035,98068,93082,226254,4377,184740,428185,19192,4760.959363,1158639,65,55.91,58.07,116.08,NA
2018-2019,Jan,15,KARNATAKA,1510,CHITRADURGA,4974033,166.2946497,52,337,10273.03019,12357,1,23265,5234043,1087185,104436,1049065,93712,307.10795,19284.07162,100227,182672,174178,469788,11686,277088,712188,35622,8703.933473,2634697,62,39.7,44.53,166.24,NA
2018-2019,Jan,15,KARNATAKA,1514,GADAG,2218887,196.2526061,41,365,3326.711113,10424,0,14338,2261838,398107,47811,198407,22822,195.7348,7961.361935,54403,105581,99220,279815,3177,138175,365861,24762,4438.916022,1032460,79,69.05,69.14,112.42,NA
2018-2019,Jan,15,KARNATAKA,1517,HAVERI,3090982,184.2395098,45,296,4337.205989,8949,0,28521,3131629,440307,48182,354092,37309,206.25,10313.15391,69436,135415,121606,316609,1638,209603,518841,37470,5769.697917,1375381,81,44.37,41.12,124.8,NA
2018-2019,Jan,15,KARNATAKA,1523,RAICHUR,8848010,166.0533167,61,516,5466.363387,12232,0,26462,9223173,1495380,90832,1969827,111635,455,21236.74806,149403,301955,189387,525302,26090,255989,677063,38694,15315.38467,4748322,67,71.24,79.75,112.39,NA
2018-2019,Jan,15,KARNATAKA,1526,UDUPI,342307,181.5134568,34,28,301.9261953,3568,1,5914,349639,20179,5083,15895,4460,9.9999,946.5679306,10018,18353,27894,68919,85,66809,148391,9482,634.6418353,222738,94,88.21,45.94,117.66,NA
2018-2019,Jan,15,KARNATAKA,1530,Yadgir,1808907,185.3896655,37,125,1606.663821,5506,0,11666,1858033,378840,32022,202164,15961,200,5251.264984,49414,69708,75887,152013,1545,174726,368280,17172,3444.601164,865079,67,68.47,67.1,111.35,NA
2018-2019,Dec,15,KARNATAKA,1501,BAGALKOTE,2217430,215.6825504,40,930,2394.023247,6442,0,11936,2207392,358978,39542,144836,16649,162.509,7317.49161,54248,91172,92310,225016,2576,182748,424959,18378,4760.959363,1010484,65,56.07,57.78,107.82,NA
2018-2019,Dec,15,KARNATAKA,1505,BALLARI,4332599,215.8339055,44,379,3523.427833,11371,1,11836,4324865,969998,116280,1033035,124781,206.92951,13064.88238,97021,200669,154904,494402,6556,269447,837941,23207,9334.525036,2138845,64,70.2,78.44,100.18,NA
2018-2019,Dec,15,KARNATAKA,1511,DAKSHINA KANNADA,970664,217.2649108,42,69,1547.711871,9074,0,17117,967663,93781,14519,69073,11647,150.94,3801.044025,22903,40963,56549,132072,225,120999,273619,26191,2102.392154,464955,89,67.42,39.16,103.59,NA
2018-2019,Dec,15,KARNATAKA,1515,KALABURAGI,1849436,188.2834011,31,186,1156.853672,5525,0,15824,1836091,496409,88020,30837,4982,377.4,4991.308253,58038,97783,127166,333797,885,243445,612930,21349,3457.054582,996689,75,80.86,83.42,105.95,NA
2018-2019,Dec,15,KARNATAKA,1525,TUMAKURU,3790693,215.0846248,43,540,7724.906577,24448,0,29383,3769682,499432,72436,250766,37751,386.8,16219.71296,86051,162616,169396,450968,4605,355020,922398,53831,8108.006387,1827082,79,50.54,37.11,100.27,NA
2018-2019,Dec,15,KARNATAKA,1526,UDUPI,303468,209.2125668,33,22,297.2907923,3406,1,5874,303333,17890,5076,14185,4450,9.9999,941.9014476,9148,16702,27712,68548,45,66179,147136,9280,634.6107553,191882,94,88.27,44.11,107.53,NA
2018-2019,Dec,15,KARNATAKA,1527,UTTARA KANNADA,976885,202.2188757,30,94,878.0162751,5652,0,10892,974596,74729,15367,47595,8608,278,3126.833349,32315,54431,77893,199833,41,159729,385304,16544,1970.817074,475950,81,70.26,44.49,105.15,NA
2018-2019,Dec,15,KARNATAKA,1529,RAMANAGARA,3196499,180.8952441,50,226,6618.449143,23364,0,16676,3181323,422124,46742,53007,4859,200,12573.31115,63415,122202,118311,293528,4545,164558,400952,40040,5754.862007,1538437,83,59.45,57.04,100.3,NA
2018-2019,Aug,15,KARNATAKA,1508,CHAMARAJA NAGARA,573690,222.4704303,27,132,1299.103,3149,0,13800,572634,171336,61600,51959,20579,51.23447,2624.278794,21079,40043,76640,205434,9,155429,412476,16949,1273.941324,282577,80,59.49,41.71,108.98,NA
2018-2019,Aug,15,KARNATAKA,1510,CHITRADURGA,1058147,207.7006309,28,107,8963.444104,7866,1,19533,1050273,227776,103809,220882,92681,97.10795,11241.9757,37406,66562,169243,464160,29,268091,699536,27399,2181.423647,523186,67,48.49,46.2,137.69,NA
2018-2019,Aug,15,KARNATAKA,1516,HASSAN,1510021,208.58502,31,292,6357.913295,10565,0,25625,1506167,211460,65897,30194,7361,100,9599.552032,47951,92897,150962,394811,101,240484,601043,36190,3141.638738,717315,76,42.42,34.71,102.76,NA
2018-2019,Aug,15,KARNATAKA,1520,KOPPAL,1444834,217.7679275,35,401,3715.326202,7587,0,14192,1440081,218072,69462,192841,58677,150,7001.36075,40326,77887,119242,395899,149,240170,785993,21779,3136.034548,706761,77,50.53,54.93,104.39,NA
2018-2019,Nov,15,KARNATAKA,1503,BENGALURU RURAL,1111977,231.7179299,43,355,1480.72181,4622,1,8254,1106126,195538,22276,58786,6488,108,4151.814079,25237,50808,43273,110541,337,79020,196499,12876,2563.09227,520121,82,66.45,57.91,100.23,NA
2018-2019,Nov,15,KARNATAKA,1515,KALABURAGI,1247058,214.2771128,28,122,1156.853672,4774,0,15164,1239386,331769,85970,17828,4929,377.25,4189.824209,43582,73006,122590,325861,104,235398,599283,19938,2655.720537,668008,76,78.33,82.54,104.69,NA
2018-2019,Nov,15,KARNATAKA,1528,CHIKKABALLAPURA,1527551,230.5130817,39,1177,2814.76648,8972,0,14968,1517478,317591,53360,208218,33994,147.66,6460.411782,38871,72992,86293,232674,458,177951,473092,23940,3497.985302,729663,81,63.88,62.22,105.6,NA
2018-2019,May,15,KARNATAKA,1501,BAGALKOTE,206553,168.9904525,17,185,174.482384,676,10,11113,205993,32663,38587,15970,16559,75,597.5908869,11569,18389,85733,217365,7,172064,412128,11789,348.1085029,96322,63,67.55,62.07,109.73,NA
2018-2019,May,15,KARNATAKA,1506,BIDAR,215254,164.3341164,19,39,2.1,2225,4,15583,213921,66683,52117,35646,28128,0,353.6451852,10970,18314,76649,188650,0,130607,300422,17808,351.5451852,117335,79,77.34,38.26,107.48,NA
2018-2019,May,15,KARNATAKA,1512,DAVANAGERE,276102,270.1806403,25,59,440.3365496,2619,4,17824,275532,62284,77766,44053,59035,163.2,1347.970671,10920,19908,129306,341465,42,235405,581998,20443,744.4341218,128320,73,61.7,56.35,100.07,NA
2018-2019,May,15,KARNATAKA,1515,KALABURAGI,180070,163.0296466,15,29,122.2213187,929,70,13486,179586,46085,82710,1636,4640,112.5,527.4997399,11861,19266,113611,313185,0,219324,576171,14415,292.7784212,101618,74,85.11,92.71,103.29,NA
2018-2019,May,15,KARNATAKA,1526,UDUPI,64957,122.0341712,21,6,4.590091772,411,40,7365,64854,3505,5117,2475,4489,0,83.73413317,3061,5463,26794,67108,3,62557,140498,7776,79.1440414,40409,93,90.77,54.62,106.85,NA
2018-2019,April,15,KARNATAKA,1502,BENGALURU,1377,639.1474219,14,1,0,116,71,2323,1377,498,7120,110,680,0,8.80106,95,168,8339,21514,0,45642,113760,2439,8.80106,788,91,100,49.75,114.03,NA
2018-2019,April,15,KARNATAKA,1503,BENGALURU RURAL,56519,180.6714628,17,34,0,481,6,6431,56365,10731,20403,3275,6049,0,101.83547,3205,6056,38131,101242,0,69478,180617,6912,101.83547,27284,79,77.6,53.07,101.42,NA
2018-2019,April,15,KARNATAKA,1512,DAVANAGERE,134564,315.7924261,20,39,1.4,814,28,18833,134350,28226,78353,21245,59674,0,425.6671245,6400,11492,129385,343988,2,235199,584029,19647,424.2671245,61966,72,57.1,52.4,99.84,NA
2018-2019,April,15,KARNATAKA,1513,DHARWAR,45881,286.5762404,14,11,0,585,47,11255,45851,5521,17554,5220,11918,0,131.398072,3169,5708,69730,202372,0,133684,357053,11840,131.398072,20037,77,60.13,41.15,107.28,NA
2018-2019,April,15,KARNATAKA,1525,TUMAKURU,119963,320.3199091,13,52,0,2464,12,35986,119700,24512,71961,10207,37598,27.5,410.9229312,8745,15886,164684,449747,0,345605,914446,38450,383.4229312,59708,79,64.86,37.98,99.98,NA
2018-2019,April,15,KARNATAKA,1529,RAMANAGARA,176370,194.1633774,24,34,0,890,31,29379,176009,27878,51799,2949,5192,16,357.7450189,7123,13029,118678,321654,1,164986,432632,30269,341.7450189,84378,85,70.95,50.65,101.22,NA
2018-2019,Jan,15,KARNATAKA,1504,BELAGAVI,7803638,190.7758155,39,2142,11571.66474,39481,0,22466,7791480,835023,93665,559880,57555,625.015,27060.93925,195530,315607,311338,763375,4050,613889,1408158,61947,14864.25951,3783206,78,51.16,48.82,115.82,NA
2018-2019,Jan,15,KARNATAKA,1508,CHAMARAJA NAGARA,1826407,190.2933201,41,266,2112.533792,9814,0,9971,1841659,489212,59775,167261,20311,127.14316,5744.231008,43906,83332,78462,201053,701,160534,412655,19785,3504.554056,911161,77,50.13,42.75,119.51,NA
2018-2019,Jan,15,KARNATAKA,1512,DAVANAGERE,4130861,177.257822,53,322,6611.482596,11486,0,17870,4159780,813819,76016,730105,54953,314.4,14299.41802,77148,163885,132162,334237,6636,243823,593437,29356,7373.535426,1933332,68,50.43,55.2,107.6,NA
2018-2019,Jan,15,KARNATAKA,1519,KOLAR,3331327,180.2230974,50,387,4551.626649,12747,0,17850,3365266,807898,80300,207683,19425,131.31428,10747.92755,67063,115332,106773,295335,7384,206452,549364,30597,6064.986621,1639733,76,61.74,56.12,112.59,NA
2018-2019,Jan,15,KARNATAKA,1522,MYSURU,2471414,189.0701761,41,164,3186.765139,19871,0,17193,2485997,416348,70987,252034,42116,153.475,8040.519045,59512,117057,121661,334329,1378,255327,695335,37064,4700.278907,1210916,85,49.45,45.74,108.01,NA
2018-2019,Jan,15,KARNATAKA,1524,SHIVAMOGGA,2379330,169.1655884,28,443,2345.940249,9882,0,16856,2391187,467849,82218,116044,18196,275,6666.005808,82982,141213,142239,369798,777,210005,510730,26738,4045.065559,1205209,74,67.95,63.35,112.91,NA
2018-2019,Feb,15,KARNATAKA,1505,BALLARI,5181615,202.230406,50,402,3990.221846,13262,1,12618,5358291,1183857,116353,1241388,124834,206.92951,15033.245,105235,219707,155418,494996,12933,271732,842248,25880,10836.09364,2644134,64,69.46,77.66,117.2,NA
2018-2019,Feb,15,KARNATAKA,1515,KALABURAGI,2805322,169.6863445,38,276,1192.006338,6792,0,16528,3127977,799369,89296,54084,5058,377.4,6877.156165,81611,138398,131622,341391,3808,255321,632995,23320,5307.749827,1697398,73,83.5,86.77,150.07,NA
2018-2019,Feb,15,KARNATAKA,1522,MYSURU,2762136,208.2901063,43,175,3187.565139,20250,1,17285,2713522,451544,71001,275773,42154,153.475,8993.037997,62374,123014,121881,334739,2328,256228,697210,37535,5651.997859,1320302,84,48.36,46.06,116.35,NA
2018-2019,Feb,15,KARNATAKA,1525,TUMAKURU,5130967,211.5654096,49,624,8823.751792,27269,3,29414,4820680,628267,72495,316931,37790,461.8,19484.44318,97173,184792,170027,451825,9744,357290,926034,56683,10198.89139,2334909,79,52.53,39.74,116.75,NA
2018-2019,July,15,KARNATAKA,1502,BENGALURU,30536,156.7252669,27,7,47.61115143,381,19,2360,30466,9109,7254,1862,691,15,110.3590712,1126,2138,8541,21935,0,45825,114252,2741,47.7479198,16000,92,100,17.77,148.81,NA
2018-2019,July,15,KARNATAKA,1514,GADAG,570554,243.0472272,24,132,2038.526415,4670,0,15249,569093,99468,47993,45880,22934,95.7348,3517.425972,22797,43063,98268,280893,14,135195,364375,19919,1383.164757,262526,80,71.8,64.69,101.89,NA
2018-2019,July,15,KARNATAKA,1517,HAVERI,521453,232.4115772,24,96,2870.534667,3229,0,25670,520385,80615,47575,67666,36884,129.5,4209.469653,21119,40662,117627,311539,20,201519,506138,28899,1209.434986,233268,80,47.97,36.85,107.29,NA
2018-2019,July,15,KARNATAKA,1521,MANDYA,502279,226.9074637,19,102,1513.900365,7802,0,20618,501354,54277,42523,3272,2803,95.25,2746.76001,25671,42008,130676,325578,6,267083,619729,28420,1137.609646,248352,80,78.85,46.66,101.17,NA
2018-2019,July,15,KARNATAKA,1522,MYSURU,617326,228.887086,26,51,1894.595306,8755,0,20419,616487,118184,70483,71864,41411,153.475,3459.129436,23585,45462,117287,327151,24,246349,679244,29174,1411.05913,307051,87,77.83,35.79,100.23,NA
2018-2019,July,15,KARNATAKA,1523,RAICHUR,3845700,177.8476858,39,351,3703.271197,7358,0,17704,3835073,621099,87966,785098,107167,0,10523.85978,97779,196908,178161,506555,325,232898,636029,25062,6820.588581,1974727,64,78.56,86.7,101.21,NA
2018-2019,July,15,KARNATAKA,1527,UTTARA KANNADA,292395,242.1536395,20,40,666.6403386,2193,1,9900,291634,23709,15308,16125,8576,278,1650.842684,14270,23467,76694,198009,1,156428,379652,12093,706.2023451,144504,80,79.82,52.02,103.92,NA
2018-2019,July,15,KARNATAKA,1528,CHIKKABALLAPURA,606256,214.3035489,32,538,1868.80454,5335,0,15089,603168,135505,56016,78245,35732,60,3221.41497,18521,33983,86047,243671,36,176524,484782,20424,1292.61043,289444,82,71.57,55.77,102.31,NA
2018-2019,July,15,KARNATAKA,1529,RAMANAGARA,686764,209.6774965,31,80,5889.780066,16071,0,17216,685239,93323,47274,12778,4901,100,7426.572046,21786,40501,116956,295500,46,162003,401296,33287,1436.79198,328824,85,73.32,52.76,100.44,NA
