fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2019-2020,Oct,15,KARNATAKA,1529,RAMANAGARA,2328196,299.680825,53,247,11866.65004,14184,0,13815,3770144,494010,47501,64224,4954,0,23165.04868,70425,132703,123069,300988,883,170638,409632,27999,11298.39864,1835871,71,67.04,69.68,100.05,NA
2019-2020,Nov,15,KARNATAKA,1507,VIJAYPURA,3629939,260.2235196,44,350,5159.142733,8518,3,16335,3549190,652257,61436,41625,4225,139,14533.96987,78873,139484,125358,305632,2411,250021,635074,24853,9235.827135,1488634,67,68.09,75.04,102.02,NA
2019-2020,Nov,15,KARNATAKA,1509,CHIKKAMAGALURU,1537680,264.238753,45,170,3488.695226,5765,0,17467,2067192,304437,40857,60219,8484,130,9081.017589,45506,88993,83145,205335,856,145614,346306,23232,5462.322363,960253,59,57.91,69.08,101.64,NA
2019-2020,Nov,15,KARNATAKA,1516,HASSAN,2732508,262.6013917,45,462,8656.09312,15920,0,19560,3551107,480911,64942,59403,7249,180,18161.34952,77291,151000,156250,396930,1722,248682,605508,35480,9325.256403,1702521,76,52.34,48.07,104.8,NA
2019-2020,Nov,15,KARNATAKA,1518,KODAGU,358292,242.9211415,40,80,702.075294,1369,0,2213,342991,25878,6568,15696,2938,80,1615.272946,8491,14915,21214,51481,194,66473,157076,3582,833.1976524,161311,61,38.42,44.17,115.66,NA
2019-2020,May,15,KARNATAKA,1507,VIJAYPURA,1212264,267.2553908,27,231,2650.180868,2584,3,17645,1199688,223970,59881,14846,4202,0,5856.41172,43585,75909,117069,297131,31,234000,615688,20229,3206.230852,508515,67,72.85,73.3,101.08,NA
2019-2020,May,15,KARNATAKA,1509,CHIKKAMAGALURU,470513,269.5535871,25,60,2488.285676,2430,0,13694,469311,69784,40551,16019,8454,0,3753.330311,18564,34971,81072,201646,12,142087,340035,16124,1265.044635,220523,60,44.7,52.95,105.34,NA
2019-2020,May,15,KARNATAKA,1521,MANDYA,447217,365.1946373,19,93,2412.627818,3937,0,15907,443501,44710,42308,3514,2831,100,4132.269686,23187,37582,135173,334233,8,274939,633112,19844,1619.641868,220456,71,49.44,49.71,101.56,NA
2019-2020,May,15,KARNATAKA,1524,SHIVAMOGGA,1109579,250.8246088,22,270,1471.448578,1358,0,16329,1108397,209909,80691,61881,17865,0,4251.581017,49673,81589,140628,365775,41,212838,515317,17687,2780.132439,590350,71,78.35,79.18,101.21,NA
2019-2020,May,15,KARNATAKA,1528,CHIKKABALLAPURA,476210,267.8868165,24,539,1199.134365,1208,0,14899,458493,92945,58695,58577,37562,0,2427.376667,18804,34455,96078,257697,6,181240,477575,16107,1228.242302,223265,79,69.01,70.25,101.37,NA
2019-2020,May,15,KARNATAKA,1529,RAMANAGARA,875923,454.6785133,29,101,5108.943644,6338,0,15772,872880,110125,47296,13854,4930,0,9077.741451,29127,52880,121813,299330,13,167742,405314,22110,3968.797807,427370,75,55.36,60.98,99.99,NA
2019-2020,Oct,15,KARNATAKA,1501,BAGALKOTE,2824525,260.9546226,37,1180,3242.624867,5331,0,13698,2476391,365637,43263,145399,18161,155,9859.881655,65878,109840,108604,254764,368,200080,452715,19029,6462.256788,1167404,63,51.51,62.16,104.66,NA
2019-2020,Oct,15,KARNATAKA,1511,DAKSHINA KANNADA,723336,256.0193151,40,51,1744.893447,8773,0,13333,767308,50254,14949,47963,12087,78.88,3788.230133,18819,32990,61065,142027,189,128444,288024,22106,1964.456687,346985,88,53.02,40.44,100.63,NA
2019-2020,Oct,15,KARNATAKA,1514,GADAG,2685940,260.3016694,35,485,4324.392851,5998,0,13815,2511387,388607,50240,213109,23746,100,10961.57514,70070,137967,106691,294769,205,144668,376947,19813,6537.182287,1145316,68,77.9,81.46,101.52,NA
2019-2020,Oct,15,KARNATAKA,1520,KOPPAL,3291610,268.884669,41,841,6696.672597,4369,0,13400,3827330,575404,74102,559063,64396,200,17187.7762,91239,178981,136935,433803,373,257882,811649,17769,10291.1036,1917295,70,77.28,78.3,103.46,NA
2019-2020,Oct,15,KARNATAKA,1524,SHIVAMOGGA,3248744,271.8667191,30,412,3536.23314,5716,0,13855,2340688,458665,80868,116784,17902,151,10050.78481,76783,130659,141497,367039,180,214295,517520,19571,6363.551669,1197295,70,72.33,76.98,103.18,NA
2019-2020,April,15,KARNATAKA,1507,VIJAYPURA,632210,279.5807104,20,171,0,943,3,17771,625244,121633,59387,7999,4184,0,1748.061617,29813,52065,115001,294707,8,230657,611945,18714,1748.061617,266554,66,71.19,66.7,101.23,NA
2019-2020,April,15,KARNATAKA,1516,HASSAN,354336,365.747633,20,84,14.9,1051,4,28407,353474,50573,64827,5503,7248,0,1307.722788,17506,32459,154915,395258,1,245328,600584,29458,1292.822788,171139,76,35.83,32.42,100.29,NA
2019-2020,April,15,KARNATAKA,1524,SHIVAMOGGA,426753,284.5374242,14,141,8.05508,588,1,16368,426102,71164,80608,23581,17811,0,1220.474735,28459,44902,140245,365185,0,212194,514283,16956,1212.419655,226475,72,69.02,71.15,101.18,NA
2019-2020,April,15,KARNATAKA,1528,CHIKKABALLAPURA,199181,335.1406215,20,275,0.4,512,2,14631,193292,40628,58630,23435,37546,0,648.2000101,9654,17616,95798,257314,1,180582,476583,15143,647.8000101,94319,80,63.51,67.84,102.5,NA
2019-2020,April,15,KARNATAKA,1530,Yadgir,176496,685.7656892,16,12,0,755,0,10773,174852,29690,35015,18765,17593,0,1199.075023,10651,14632,86407,171166,0,182679,380951,11528,1199.075023,88385,67,72.9,70.56,99.77,NA
2019-2020,Feb,15,KARNATAKA,1502,BENGALURU,103336,259.6686,42,11,55.24455699,1029,6,1524,82516,21585,7295,2774,735,30,299.512699,1962,3980,9170,23013,16,46970,116305,2553,214.268142,41755,88,70.62,50.87,125.18,NA
2019-2020,Feb,15,KARNATAKA,1503,BENGALURU RURAL,1006387,249.8102558,47,326,2078.907424,5937,1,7866,1126504,182611,23175,55078,6759,59.23,4952.259948,23644,45511,46585,116548,1364,83995,204968,13803,2814.122524,531133,81,66.25,66.08,100.65,NA
2019-2020,Feb,15,KARNATAKA,1506,BIDAR,2650337,260.3117432,43,266,3967.681405,8742,0,12923,2908310,668637,59325,432861,33569,238.10218,11776.45604,66365,111885,99832,221321,304,168849,355806,21665,7570.672458,1538116,67,59.44,49.59,109.59,NA
2019-2020,Feb,15,KARNATAKA,1515,KALABURAGI,5600690,274.5220629,39,337,2784.906858,8782,0,14887,4004693,922949,96529,61760,5525,250,14028.67269,101408,169107,155310,381469,3898,288927,687228,23669,10993.76584,2112051,66,79.03,85.77,106.57,NA
2019-2020,Feb,15,KARNATAKA,1518,KODAGU,462845,242.6538353,46,98,864.317686,1872,0,2207,486688,38259,6597,22042,2949,80,2125.284784,10503,18499,21355,51754,752,66880,157833,4079,1180.967098,227400,60,41.12,46.16,121.97,NA
2019-2020,Feb,15,KARNATAKA,1521,MANDYA,1930423,265.3087218,41,245,5028.515985,10609,2,12052,2673073,242380,42461,18221,2852,152.5,12272.91179,65088,110735,136763,336823,2185,281739,644787,22661,7091.89581,1295913,69,48.07,56.49,105.49,NA
2019-2020,Feb,15,KARNATAKA,1527,UTTARA KANNADA,1458334,278.0457447,36,122,1670.675864,7309,0,9075,1356441,86910,15304,57843,8384,105,5547.202344,37195,62374,78135,200059,1707,163259,391427,16384,3771.52648,657690,80,53.3,51.23,103.59,NA
2019-2020,Feb,15,KARNATAKA,1529,RAMANAGARA,3321757,275.1669124,68,294,11866.65004,16518,0,13700,5971298,788529,47612,100310,4969,150,28447.68638,86597,165314,123601,301933,15229,172111,412275,30218,16431.03634,2898979,72,68.63,70.79,100.02,NA
2019-2020,Jan,15,KARNATAKA,1503,BENGALURU RURAL,930009,249.7339654,45,322,1684.242989,5692,1,8018,1062059,171458,23160,52278,6759,0,4336.565045,23090,44387,46569,116519,941,83790,204630,13710,2652.322056,500657,81,66.37,66.19,100.5,NA
2019-2020,Jan,15,KARNATAKA,1508,CHAMARAJA NAGARA,2405750,263.7280612,46,330,4278.710493,9211,0,6130,2431529,601079,62912,222741,22543,134.06093,10825.39571,52803,96716,87524,219593,871,170899,430021,15341,6412.624288,1218916,75,48.54,47.01,107.77,NA
2019-2020,Jan,15,KARNATAKA,1510,CHITRADURGA,4492315,269.2190989,47,317,10312.36273,12934,0,19922,5075106,1002826,105302,1156912,95734,585.66993,24561.1873,106659,191548,180590,475738,4076,287608,728058,32856,13663.15464,2614651,65,61.19,62.13,112.72,NA
2019-2020,Jan,15,KARNATAKA,1511,DAKSHINA KANNADA,953698,254.3983445,47,69,1746.293447,10251,0,13800,1116071,71338,14989,70010,12145,158.2,4743.759594,23713,42133,61578,143030,1421,129817,290784,24051,2839.266147,499725,88,57.07,45.15,100.44,NA
2019-2020,Jan,15,KARNATAKA,1512,DAVANAGERE,2900347,287.9428254,46,222,8014.268895,8116,0,15889,2958719,591291,77113,471777,56732,309,16842.68798,63707,124793,136018,344123,2353,251426,608261,24005,8519.419085,1384962,66,58.77,61.14,101.3,NA
2019-2020,Jan,15,KARNATAKA,1513,DHARWAR,1636070,250.9289308,40,139,2288.018294,4625,0,14331,1589905,133975,17734,90720,11980,68.87532,6346.425231,38786,73015,72103,203971,2386,138687,364093,18956,3989.531618,664690,77,50.43,49.08,109.49,NA
2019-2020,Jan,15,KARNATAKA,1517,HAVERI,2931162,262.4317282,42,306,4987.573299,8544,0,27429,2770206,366047,49474,321940,38392,182.79684,12440.26962,65248,125118,127200,327403,3012,216401,531044,35973,7269.899481,1228938,82,42.95,46.6,106.42,NA
2019-2020,Jan,15,KARNATAKA,1521,MANDYA,1783918,270.0425638,39,232,4253.186434,9940,2,12599,2474565,226048,42450,16631,2852,152.5,11088.0652,62756,106410,136712,336727,1568,281448,644248,22539,6682.37877,1202966,69,48.04,56.33,104.8,NA
2019-2020,Nov,15,KARNATAKA,1502,BENGALURU,79993,261.0884321,39,11,46.54225199,841,6,1665,73827,19456,7295,2655,735,15,254.2960088,1857,3782,9158,22987,2,46866,116100,2506,192.7537568,37469,89,72.61,50.53,124.06,NA
2019-2020,Nov,15,KARNATAKA,1503,BENGALURU RURAL,779051,250.6973735,42,299,1684.242989,5259,1,8194,919590,148037,23138,46345,6748,0,3989.630966,21548,41272,46447,116283,239,83462,204005,13453,2305.387977,433951,82,67.62,65.52,100.11,NA
2019-2020,Nov,15,KARNATAKA,1505,BALLARI,10696357,247.0590288,49,518,6578.651993,11073,1,12079,6442620,1395251,127288,1666022,137563,175,22670.72639,129743,271673,176546,547459,3055,285455,865272,23152,15917.0744,3263541,56,78.61,84.38,100.65,NA
2019-2020,Nov,15,KARNATAKA,1506,BIDAR,2051644,265.9386757,40,240,3330.679432,7876,0,12948,2440810,569918,59044,369422,33285,146.99034,9968.727562,60457,101983,98713,219471,199,164903,349117,20824,6491.05779,1291141,68,65.47,54.56,109.96,NA
2019-2020,Nov,15,KARNATAKA,1512,DAVANAGERE,2429566,294.4805804,43,204,8011.868895,7496,0,15898,2555116,497253,77040,423368,56689,309,15845.18932,58999,115886,135849,343788,889,250566,606595,23394,7524.320426,1201840,67,57.24,59.81,101.36,NA
2019-2020,Nov,15,KARNATAKA,1513,DHARWAR,1370505,255.1978817,36,130,2280.938294,4204,0,13857,1302945,107169,17727,75155,11975,68.87532,5674.901653,36024,67222,71989,203757,777,138376,363491,18061,3325.08804,543772,78,53.29,50.89,108.32,NA
2019-2020,Nov,15,KARNATAKA,1515,KALABURAGI,4335534,298.5235366,34,290,2595.909361,6454,0,15560,3033997,733042,95888,47560,5472,250,11903.10451,87403,146019,152202,376376,472,279344,671450,22014,9057.195144,1626206,68,83.09,89.39,107.81,NA
2019-2020,Nov,15,KARNATAKA,1517,HAVERI,2455379,265.2155204,38,272,4985.773299,6996,0,28193,2367572,312297,49460,276133,38372,129.34372,11394.28542,60857,115959,127063,327145,972,215732,529710,35189,6279.1684,1047372,82,41.11,47.34,105.23,NA
2019-2020,Nov,15,KARNATAKA,1522,MYSURU,1227033,256.6490294,35,109,3118.411486,8978,0,12384,1626428,249019,70026,157398,41801,205.65994,7498.283101,45303,87521,126160,341006,570,267238,718592,21362,4174.211675,789113,81,42.17,44.27,108.9,NA
2019-2020,Nov,15,KARNATAKA,1524,SHIVAMOGGA,3588103,268.6892273,31,420,3536.23314,5980,0,13933,2521542,483859,80887,123542,17908,151,10462.34486,79522,135762,141573,367192,777,214481,517890,19913,6775.111716,1285766,70,71.68,76.5,103.15,NA
2019-2020,Nov,15,KARNATAKA,1527,UTTARA KANNADA,1128907,304.4411989,29,96,1484.387686,6182,0,9028,912237,59936,15303,38535,8385,105,4366.612945,30695,50869,78030,199873,240,162741,390465,15210,2777.225259,446793,81,56.43,51.93,103.73,NA
2019-2020,Dec,15,KARNATAKA,1510,CHITRADURGA,4123381,276.620771,44,298,10295.86273,12306,0,19635,4550559,914464,105264,1026226,95674,585.66993,23469.32405,102237,183041,180463,475524,1064,287242,727375,31941,12587.79139,2342785,65,61.21,62.11,113.79,NA
2019-2020,Dec,15,KARNATAKA,1513,DHARWAR,1501707,248.1433703,38,137,2282.338294,4529,0,14017,1453851,122027,17731,83192,11977,68.87532,5958.848484,37556,70420,72064,203910,1590,138528,363800,18546,3607.63487,607659,77,52.14,50.24,109.52,NA
2019-2020,Dec,15,KARNATAKA,1519,KOLAR,3277431,255.6071163,48,425,7369.143589,9679,1,12179,3531471,818570,83841,210763,19966,296.63462,16692.4694,73568,125838,113734,309966,1885,213626,559217,21858,9026.691188,1750319,74,67.85,65.14,102.17,NA
2019-2020,Dec,15,KARNATAKA,1521,MANDYA,1637412,272.652035,37,224,4251.086434,9714,2,12668,2300072,214022,42450,15505,2852,100,10622.27955,60648,102527,136647,336612,1138,281091,643613,22382,6271.193115,1121881,69,48.11,56.47,104.37,NA
2019-2020,Dec,15,KARNATAKA,1527,UTTARA KANNADA,1236980,294.1400646,31,105,1485.029616,6662,0,8859,1036857,66786,15305,44177,8385,105,4639.841466,32860,54663,78073,199953,568,162887,390748,15521,3049.81185,507294,81,55.01,51.29,103.67,NA
2019-2020,March,15,KARNATAKA,1503,BENGALURU RURAL,1078272,254.5307027,48,340,2079.96992,6701,1,7206,1171169,190445,23176,56391,6759,59.23,5120.184605,24020,46298,46593,116547,1672,84123,205181,13907,2980.984685,552285,81,66.17,66.14,100.75,NA
2019-2020,March,15,KARNATAKA,1508,CHAMARAJA NAGARA,2789275,264.3635499,48,349,4562.279653,10225,0,5305,2665392,656838,62928,243136,22554,134.06093,11742.66549,55158,100968,87612,219708,1299,172850,433194,15530,7046.324909,1336733,75,50.12,47.77,107.57,NA
2019-2020,March,15,KARNATAKA,1512,DAVANAGERE,3362721,289.6381074,49,232,9001.337067,9224,0,15450,3401445,683303,77131,540613,56739,419,19272.21799,68497,134110,136075,344211,3907,252170,609790,24674,9851.880922,1593659,66,60.14,62.19,101.56,NA
2019-2020,March,15,KARNATAKA,1513,DHARWAR,1896893,258.4394484,44,151,2706.490274,5857,0,13686,1840908,157003,17729,104359,11971,129.99584,7594.118595,41168,78001,72123,203882,3913,138892,364328,19543,4757.63248,771110,76,48.75,48.13,109.85,NA
2019-2020,March,15,KARNATAKA,1515,KALABURAGI,6000739,281.2472652,41,354,2867.525166,10454,0,13686,4477262,1008677,96572,69114,5541,391.18676,15850.88886,107254,179216,155766,382057,5865,290988,690378,24140,12592.17693,2346031,65,72.57,80.05,106.7,NA
2019-2020,March,15,KARNATAKA,1516,HASSAN,3782017,264.330861,51,514,9836.051964,19192,0,17779,4575092,612914,64982,74642,7251,180,22109.43204,88041,172902,156422,397176,5668,249695,607395,36971,12093.38008,2189921,76,55.35,51.23,107.81,NA
2019-2020,March,15,KARNATAKA,1522,MYSURU,1698316,259.1207353,41,150,4123.62677,13401,0,8727,2242840,338376,70127,215073,41926,447.53982,10382.83009,53940,105152,126699,342074,2335,269726,723683,22128,5811.663501,1082374,80,42.07,43.68,111.87,NA
2019-2020,March,15,KARNATAKA,1526,UDUPI,417102,280.7264441,38,27,477.353613,3038,1,4594,425878,23816,5044,18129,4612,50,1722.905779,11121,20105,29836,73319,388,71155,157460,7632,1195.552166,271554,94,80.64,57.63,100.54,NA
2019-2020,June,15,KARNATAKA,1505,BALLARI,4984231,226.7301295,42,425,1917.979308,2831,1,17703,4803710,1021180,127157,1285448,137417,50,12859.43721,113354,233953,175815,546662,1246,282707,860647,20534,10891.4579,2444377,57,86.92,90.67,100.09,NA
2019-2020,June,15,KARNATAKA,1509,CHIKKAMAGALURU,716520,268.4055392,29,81,2488.285676,3167,0,15319,721079,109561,40588,24593,8463,0,4423.701654,24281,46077,81252,201920,40,142433,340603,18486,1935.415978,338606,56,47.42,55.46,103.97,NA
2019-2020,June,15,KARNATAKA,1522,MYSURU,571766,264.8624757,25,55,2006.540615,3579,0,15992,584777,92943,69641,52459,41368,47.5,3602.895455,23157,43844,124349,337488,13,261308,707007,19571,1548.854839,285635,83,47.91,41.32,106.86,NA
2019-2020,July,15,KARNATAKA,1505,BALLARI,6267300,238.2864975,47,472,2063.890178,3421,1,18196,5811294,1260538,127287,1533145,137543,50,15961.41911,123623,257614,176315,547266,2254,284578,863946,21617,13847.52893,2958378,57,85.27,90.03,100.28,NA
2019-2020,July,15,KARNATAKA,1507,VIJAYPURA,2126884,262.7554984,35,295,2653.248718,4805,3,17627,2214627,411591,60870,26525,4234,70,8542.302929,61537,108395,121282,303077,195,241335,626026,22432,5819.054211,931404,67,70.17,77.41,101.26,NA
2019-2020,July,15,KARNATAKA,1509,CHIKKAMAGALURU,900970,252.060378,34,101,2488.827356,3810,0,16061,1084183,162592,40644,34198,8467,50,5271.623124,31520,60440,81690,202621,82,143220,341902,19871,2732.795768,506145,57,49.28,59.78,102.98,NA
2019-2020,July,15,KARNATAKA,1510,CHITRADURGA,2204924,266.8094302,32,231,7005.662413,4508,0,24524,2681127,551572,104874,596040,95298,185,14344.16208,82188,145099,179260,473668,102,284211,722208,29032,7153.499672,1369283,63,58.01,59.13,111.77,NA
2019-2020,July,15,KARNATAKA,1518,KODAGU,209933,253.5904275,34,58,371.0607587,685,0,2420,226937,17069,6565,9908,2930,0,946.5512672,6588,11531,21011,51253,14,66000,156398,3105,575.4905085,106341,60,37.08,42.74,110.19,NA
2019-2020,July,15,KARNATAKA,1519,KOLAR,1752563,257.3487567,34,323,3263.692423,3917,1,16102,1874758,432829,83673,116700,19936,102.59746,8190.956287,54517,91463,112880,309112,85,210907,555790,20019,4824.666405,927104,76,71.58,65.08,101.34,NA
2019-2020,July,15,KARNATAKA,1524,SHIVAMOGGA,2102372,270.0132919,27,377,1484.248996,2809,0,16028,1918077,383157,80835,98639,17892,60,6723.311846,69107,116368,141166,366520,96,213687,516536,18837,5179.06285,999229,71,78.23,80.81,101.82,NA
2019-2020,Aug,15,KARNATAKA,1506,BIDAR,1441120,266.8651658,35,215,2579.533495,4937,0,14761,1867426,439703,58759,284338,33048,71.04092,7634.083905,53000,88707,97440,217602,113,162383,345261,19698,4983.50949,986586,70,73.87,61.68,112.45,NA
2019-2020,Aug,15,KARNATAKA,1512,DAVANAGERE,1706581,300.7013964,39,172,7074.760145,4485,0,17999,2074125,397680,76957,368733,56648,185,13496.68298,52110,102741,135587,343436,396,249769,605176,22484,6236.922839,982625,67,57.86,60.33,101.42,NA
2019-2020,Aug,15,KARNATAKA,1518,KODAGU,251672,263.2220615,36,60,587.0991201,916,0,2277,256032,19111,6559,11556,2932,0,1261.031829,7062,12353,21050,51223,21,66085,156443,3193,673.9327085,120148,60,36.52,42.21,110.99,NA
2019-2020,Aug,15,KARNATAKA,1520,KOPPAL,2553618,258.5974793,37,774,6079.285817,3154,0,14194,3205768,485154,74054,467817,64376,100,14469.32106,84735,164907,136700,433771,223,255856,808956,17348,8290.035242,1615631,70,77,77.81,102.15,NA
2019-2020,Aug,15,KARNATAKA,1527,UTTARA KANNADA,792969,330.8856218,26,77,964.6889726,4123,0,10467,679913,47293,15296,30596,8378,105,3319.42333,26004,42696,77872,199592,26,162250,389581,14590,2249.734358,334281,82,59.05,54.66,104.45,NA
2019-2020,Sep,15,KARNATAKA,1506,BIDAR,1668292,266.2082796,37,223,2579.533495,5788,0,14447,2136163,496435,58887,323887,33137,71.04092,8337.217185,56793,95442,98069,218306,166,163514,346676,20235,5686.642771,1126276,69,72.21,60.05,110.89,NA
2019-2020,Sep,15,KARNATAKA,1509,CHIKKAMAGALURU,1250363,260.3017717,41,148,2538.783539,4679,0,17683,1746151,262357,40812,50015,8473,50,7134.045529,41857,81521,82879,204794,398,145071,345235,22362,4545.26199,812719,58,55.3,67.16,101.87,NA
2019-2020,Sep,15,KARNATAKA,1527,UTTARA KANNADA,917969,323.67362,26,83,964.6889726,4726,0,10032,730240,49532,15300,32307,8377,105,3433.283215,27212,44786,77917,199662,34,162372,389789,14758,2363.594243,358931,82,58.58,52.94,104.36,NA
2019-2020,Feb,15,KARNATAKA,1510,CHITRADURGA,4861249,263.5031794,51,335,10312.36273,13515,0,20544,5762492,1135928,105348,1304322,95812,585.66993,26082.38229,112450,202586,180799,476167,7612,288412,729633,34059,15184.34963,2973664,65,60.9,61.95,112.67,NA
2019-2020,Feb,15,KARNATAKA,1512,DAVANAGERE,3138540,284.2222699,48,227,8716.795367,8542,0,15775,3194836,641604,77124,508540,56735,419,18216.23077,66288,129794,136050,344172,3215,251738,608906,24317,9080.435399,1495859,66,59.13,61.41,101.38,NA
2019-2020,Feb,15,KARNATAKA,1513,DHARWAR,1770433,248.7778172,43,145,2659.828396,5212,0,14090,1736644,146939,17736,98070,11980,129.99584,7110.209272,40226,75976,72121,204001,3271,138833,364394,19302,4320.385036,726803,77,49.13,48.16,109.77,NA
2019-2020,Feb,15,KARNATAKA,1516,HASSAN,3529883,256.1332243,50,504,9782.84352,18490,0,18179,4364760,588627,64986,72274,7251,180,21142.44404,85682,168123,156410,397198,4814,249573,607218,36669,11179.60052,2088821,76,54.15,50.3,107.6,NA
2019-2020,Feb,15,KARNATAKA,1526,UDUPI,389295,260.8615403,37,22,470.2407606,2752,1,4736,395487,22030,5044,17004,4605,50,1551.91424,10423,18776,29794,73243,325,70773,156676,7488,1031.67348,250931,94,80.61,56.32,100.6,NA
2019-2020,July,15,KARNATAKA,1503,BENGALURU RURAL,456468,242.751232,31,207,731.9314412,2683,1,9786,490587,84317,23023,26309,6734,0,1922.837428,15624,29382,45945,115479,26,82226,201868,12469,1190.905987,231731,84,68.3,59.85,99.99,NA
2019-2020,July,15,KARNATAKA,1508,CHAMARAJA NAGARA,1180793,259.9102272,33,240,1541.522831,3175,0,10512,1284933,321380,62582,119031,22318,0,4881.195111,38141,68907,85967,216938,47,165905,421350,13687,3339.67228,645764,75,47.18,44.23,108.06,NA
2019-2020,July,15,KARNATAKA,1514,GADAG,1738162,252.060174,30,441,2676.681132,2701,0,15748,1890222,280717,50146,164445,23740,0,7441.177995,62003,120661,106506,294557,65,144037,375868,18449,4764.496863,862178,69,77.42,81.64,100.84,NA
2019-2020,July,15,KARNATAKA,1516,HASSAN,1601054,251.1056789,35,312,5215.216214,6516,0,26913,2088542,293491,64933,36764,7253,70,10529.66378,58383,112273,155749,396384,227,247040,603183,33429,5244.447568,1006731,76,46.91,41.83,102.93,NA
2019-2020,July,15,KARNATAKA,1525,TUMAKURU,1810748,268.5579133,32,435,5112.529041,13468,1,27641,2202070,282371,74363,141932,38546,200,11226.36228,67301,124234,179959,473535,256,363883,936533,41109,5913.833241,1089355,81,60.04,39.94,100.04,NA
2019-2020,July,15,KARNATAKA,1530,Yadgir,731214,346.4210587,26,60,1759.455188,3652,0,9152,817418,146634,35443,78422,17745,200,4791.163278,30340,42196,87612,172969,28,185680,385062,12804,2831.708089,406256,68,75.9,75.51,99.88,NA
2019-2020,Aug,15,KARNATAKA,1503,BENGALURU RURAL,547223,244.141222,35,239,1267.770477,3390,1,9350,617195,102990,23074,32107,6730,0,2774.597893,17567,33349,46094,115694,72,82499,202288,12740,1506.827415,291410,83,68.13,63.16,99.99,NA
2019-2020,Aug,15,KARNATAKA,1511,DAKSHINA KANNADA,561161,260.4499811,37,40,1474.818472,6387,0,14243,582959,39761,14923,35895,12054,78.88,3072.015077,15627,27080,60598,141132,124,127434,286028,20630,1518.316605,264965,88,52.59,38.8,100.48,NA
2019-2020,Aug,15,KARNATAKA,1513,DHARWAR,962673,258.8467914,30,106,1822.156475,2537,0,14536,952568,80113,17710,55536,11951,0,4287.848179,31381,57948,71776,203365,31,137924,362637,17073,2465.691704,401115,78,54.31,54.49,108.88,NA
2019-2020,Aug,15,KARNATAKA,1514,GADAG,2083742,256.9881466,32,460,3881.671933,4229,0,14765,2127490,319859,50214,182851,23749,0,9349.069053,65552,128062,106608,294653,104,144343,376320,18994,5467.39712,971940,69,76.98,81.39,100.89,NA
2019-2020,Aug,15,KARNATAKA,1515,KALABURAGI,3045375,303.7190525,31,273,1798.780831,4146,0,16623,2552167,608675,95459,39949,5480,150,9700.19826,79799,132816,150678,374022,111,275833,665892,20769,7751.417429,1378869,68,86.33,91.97,109.16,NA
2019-2020,Aug,15,KARNATAKA,1517,HAVERI,1724712,271.4638675,33,234,4214.524525,3181,0,30706,1792298,232566,49332,209491,38291,69.37942,9149.345413,52878,99825,126622,326327,70,214621,527696,33887,4865.441468,792165,82,39.63,47.94,104.7,NA
2019-2020,Aug,15,KARNATAKA,1528,CHIKKABALLAPURA,1163405,252.3330451,36,1261,2302.516536,4254,0,14769,1505301,310417,58911,190798,37703,0,6100.888387,41065,76738,97060,259259,156,183067,480732,19023,3798.371851,732708,76,66.17,73.72,101.4,NA
2019-2020,Sep,15,KARNATAKA,1505,BALLARI,8697730,247.3745482,48,503,4545.749696,7934,1,14380,6165609,1341374,127255,1607021,137518,175,19972.8971,127157,265751,176459,547276,2698,285100,864514,22314,15252.14741,3131845,57,81.86,87,100.49,NA
2019-2020,Sep,15,KARNATAKA,1507,VIJAYPURA,2951680,262.1958452,41,334,4321.809236,6953,3,16893,2978172,550190,60891,35142,4219,139,12269.45248,72632,128751,123825,303137,372,246085,628695,23846,7808.643246,1251290,67,70.03,76.58,102.04,NA
2019-2020,Sep,15,KARNATAKA,1510,CHITRADURGA,3059983,275.7707234,39,275,7040.339511,7846,0,22637,3701336,759491,104992,811674,95449,185,17432.54057,94177,167735,179909,474485,247,285861,724841,30483,10207.20106,1897310,64,58.79,60.07,113.42,NA
2019-2020,Sep,15,KARNATAKA,1511,DAKSHINA KANNADA,649620,259.0380668,38,45,1475.018472,7746,0,13659,667396,44600,14929,41567,12070,78.88,3282.708169,17214,29975,60814,141503,147,127879,286858,21405,1728.809697,302319,88,53.18,39.53,100.44,NA
2019-2020,Sep,15,KARNATAKA,1512,DAVANAGERE,1975599,299.1092196,40,180,7077.160145,5703,0,17075,2237023,433039,76994,386685,56637,185,13953.30218,54711,107741,135699,343607,452,250143,605885,22778,6691.142037,1057927,67,57.93,60.15,101.47,NA
