fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2020-2021,Dec,15,KARNATAKA,1505,BALLARI,8026798,249.675128,46,678,3937.949374,12129,1,21402,7487437,1735489,141188,1825506,149961,300.628,22932.84529,161004,349110,200057,605523,4780,305219,903365,33531,18694.26792,3722054,66,84.48,86.28,100.46,NA
2020-2021,Dec,15,KARNATAKA,1511,DAKSHINA KANNADA,1265117,263.6377278,46,84,515.8337976,6324,0,17666,1264595,84019,14770,85099,12350,158.54,4008.323322,27348,48991,65196,152190,782,139863,310382,23990,3333.949525,544282,90,72.1,63.33,100.15,NA
2020-2021,Dec,15,KARNATAKA,1512,DAVANAGERE,2419557,270.6363864,40,277,2571.520892,8408,0,20179,2950360,707771,82661,401630,58454,331.15477,10887.42335,73206,137674,144433,362665,1530,266873,638891,28587,7984.747689,1372969,77,69.79,70.53,101.14,NA
2020-2021,Dec,15,KARNATAKA,1513,DHARWAR,1802356,269.6695231,40,164,1465.764221,11012,0,21256,1801376,161366,17974,94307,11963,262,6585.526289,44946,86302,73262,204642,1057,143591,373305,32268,4857.762068,755290,82,59.75,59.28,100.62,NA
2020-2021,Dec,15,KARNATAKA,1515,KALABURAGI,5107979,277.1251509,33,492,1979.361252,13323,0,11408,5067634,1242977,122008,74514,6436,435.10001,16458.14963,152551,266230,206896,481249,454,348524,792432,24731,14043.68837,2590942,58,73.93,85.64,101.2,NA
2020-2021,Dec,15,KARNATAKA,1516,HASSAN,4624379,274.9670011,49,460,3473.640191,7148,0,20510,4571913,586817,63382,74388,7081,377.66,16422.55226,91496,179731,158710,400029,2475,258801,624818,27658,12571.25207,2185701,77,77.82,75.74,111.24,NA
2020-2021,Dec,15,KARNATAKA,1527,UTTARA KANNADA,1412320,279.3219597,32,125,592.5581654,6069,0,11160,1410670,103062,15358,74945,8493,0,4532.869254,42905,74531,79711,203850,380,170299,404169,17229,3940.311088,684415,81,61.8,65.81,100.65,NA
2020-2021,Dec,15,KARNATAKA,1529,RAMANAGARA,7494345,275.0525722,66,420,2938.260861,11287,0,13327,7491207,1051849,51096,118216,5191,0,23543.0184,112021,211596,137355,326416,3682,193363,446872,24614,20604.75754,3692897,73,86.99,83.99,99.85,NA
2020-2021,July,15,KARNATAKA,1501,BAGALKOTE,1866855,239.1591342,29,1144,2319.287432,5248,0,17273,1865300,273964,48754,113624,20362,0,6780.322763,63803,109016,124146,287803,230,215721,479910,22521,4461.035331,896590,67,58.77,68.24,101.17,NA
2020-2021,July,15,KARNATAKA,1503,BENGALURU RURAL,785003,251.4344822,37,276,328.9294682,3364,1,9970,784312,122179,24891,39193,7130,0,2300.960284,21069,40471,52087,128597,93,90525,216922,13334,1972.030816,365348,76,68.7,74.37,99.93,NA
2020-2021,July,15,KARNATAKA,1514,GADAG,1791479,255.4572056,26,544,1398.06025,2333,0,13452,1785074,295887,52383,142958,24139,100,6058.160408,68096,137745,111191,302824,65,151372,389199,15785,4560.100158,807101,64,84.7,86.33,100.91,NA
2020-2021,July,15,KARNATAKA,1517,HAVERI,2119398,246.5733498,34,305,1378.841592,3815,0,28645,2118122,307272,52710,270145,40561,65.9066,6667.47256,61864,121399,137128,349663,132,227347,553069,32460,5222.724368,939742,81,65.85,67.66,104.27,NA
2020-2021,July,15,KARNATAKA,1520,KOPPAL,3160831,242.5452253,30,1388,1141.154977,4123,0,18239,3158985,541658,88621,477960,74696,100,8903.122263,104773,212156,165243,514497,211,278271,850589,22362,7661.967286,1572895,74,86.67,86.76,100.04,NA
2020-2021,July,15,KARNATAKA,1522,MYSURU,1975826,237.6837876,33,174,1096.815489,5580,0,14509,1972398,324144,73361,189459,43055,0,5784.885762,58491,114060,140267,372862,265,287979,759384,20089,4688.070273,931946,76,66.31,62.9,101.19,NA
2020-2021,July,15,KARNATAKA,1529,RAMANAGARA,4586749,234.3857533,52,295,0,1819,0,18620,4586362,629414,50464,71124,5112,0,10749.77912,86715,161667,134404,321688,1147,186355,435691,20439,10749.77912,2256065,73,85.91,84.61,99.92,NA
2020-2021,Jan,15,KARNATAKA,1510,CHITRADURGA,6640509,270.6984412,50,406,4292.894169,12908,0,27473,6599501,1327155,111159,1428704,100920,443.4,22601.0405,130309,241071,194835,503505,4465,309524,769163,40381,17864.74633,3398751,75,92.08,89.56,103.46,NA
2020-2021,Jan,15,KARNATAKA,1515,KALABURAGI,5429063,271.0950068,34,511,2272.887963,14399,0,10798,5377784,1314173,122397,77815,6456,446.70001,17298.49188,156636,273619,208181,483432,1176,352580,799017,25197,14578.9039,2755263,58,73.29,84.36,101.16,NA
2020-2021,Jan,15,KARNATAKA,1516,HASSAN,4921254,273.8780533,51,478,3481.920191,7725,0,20342,4854480,624803,63410,78846,7080,385.66,17162.93551,94331,185744,158811,400196,4322,259505,626087,28067,13295.35532,2322486,78,77.76,75.48,110.57,NA
2020-2021,Jan,15,KARNATAKA,1517,HAVERI,3886016,272.7551176,44,437,4498.01385,9042,0,29032,3878804,528715,53114,462452,40843,216.08744,15293.7377,87992,176025,138947,353252,2484,233061,564232,38074,10579.63641,1698974,83,65.78,65.47,103.44,NA
2020-2021,Jan,15,KARNATAKA,1518,KODAGU,655557,271.5399667,42,147,789.3778148,1719,1,4255,655044,63388,7317,31812,3318,77.5,2645.584074,15306,27253,25953,62229,588,71208,165626,5974,1778.70626,310586,73,63.96,51.93,106.1,NA
2020-2021,Jan,15,KARNATAKA,1519,KOLAR,5280927,271.0497532,52,571,8641.91108,12754,0,11405,5279194,1236573,92099,326536,22224,387.27909,23338.43248,100372,179329,130085,348033,981,226236,582228,24159,14309.24231,2617493,79,74.75,78.54,100.86,NA
2020-2021,Jan,15,KARNATAKA,1526,UDUPI,592307,271.0467328,38,47,616.2188234,3465,1,5237,592079,28526,4705,28863,4516,65.09,2286.119608,15189,27278,32120,77915,614,78175,171511,8702,1604.810785,364297,91,83.25,67.47,100.41,NA
2020-2021,Jan,15,KARNATAKA,1529,RAMANAGARA,7697881,274.5679778,67,428,9539.098792,12912,0,12092,7694176,1083710,51140,121753,5194,165,30829.84224,113578,214622,137460,326585,4144,193784,447567,25004,21125.74345,3795480,73,86.86,84.04,99.84,NA
2020-2021,Aug,15,KARNATAKA,1509,CHIKKAMAGALURU,1419937,257.2440176,36,122,1058.310604,3171,0,24152,1419925,208306,42576,42242,8577,112.7,4823.682721,38649,74749,87911,217342,167,150737,356054,27323,3652.672117,662843,61,78.74,82.9,100.03,NA
2020-2021,Aug,15,KARNATAKA,1512,DAVANAGERE,1367165,250.7423428,32,204,1529.285208,5687,0,16854,1783935,447076,82011,265275,58109,138.5,6140.865621,54195,101404,143023,359901,202,263554,632392,22541,4473.080413,836433,72,67.14,72.57,100.94,NA
2020-2021,Aug,15,KARNATAKA,1513,DHARWAR,1059454,266.5766779,32,116,1448.364221,6091,0,20223,1059390,96456,17910,54877,11896,50,4322.450889,32365,60737,72469,203002,72,141896,369919,26314,2824.086668,448529,79,58.37,67.16,100.18,NA
2020-2021,Aug,15,KARNATAKA,1527,UTTARA KANNADA,975577,272.4268196,29,94,578.5915854,3725,0,9745,975103,72111,15303,52407,8425,0,3235.033676,33507,56810,78684,201889,74,166533,397076,13470,2656.442091,480083,77,63.52,72.68,100.5,NA
2020-2021,July,15,KARNATAKA,1506,BIDAR,2222828,255.1310492,28,219,2309.665723,4111,0,12869,2219631,689295,76837,387203,44239,127.04,8099.67358,78080,131041,127886,274297,63,201546,412712,16980,5662.967858,1211618,61,78.48,84.21,101.73,NA
2020-2021,July,15,KARNATAKA,1508,CHAMARAJA NAGARA,1994369,246.6563295,25,539,1065.974871,2057,0,10052,1976337,564161,83990,202087,31645,178.89606,6119.631233,76910,128353,121910,293798,124,202383,483796,12109,4874.760302,1041300,71,76.89,73.94,103.48,NA
2020-2021,July,15,KARNATAKA,1511,DAKSHINA KANNADA,576190,243.9570487,37,44,501.8361898,3130,0,15135,576151,33894,14631,35065,12183,70.3,1977.697166,15242,26374,62770,147421,169,134871,300780,18265,1405.560976,245165,88,68.68,63.27,100.1,NA
2020-2021,July,15,KARNATAKA,1524,SHIVAMOGGA,2470746,258.1139454,27,487,1154.755042,3132,0,13568,2470042,508427,84628,117132,18768,220,7750.277901,88848,158670,151601,390574,136,223502,533609,16700,6375.522858,1239241,68,86.59,90.17,100.64,NA
2020-2021,July,15,KARNATAKA,1528,CHIKKABALLAPURA,3098900,240.729829,40,2435,2658.236788,5332,0,30429,3080636,620559,74540,400040,46481,0,10074.24656,76133,147017,123919,327589,403,197874,510066,35761,7416.009776,1505321,79,88.17,90.17,100.87,NA
2020-2021,March,15,KARNATAKA,1510,CHITRADURGA,7749313,273.3138662,57,435,4539.702089,14774,0,27959,7889765,1573211,111228,1727551,100941,563.4,26666.92384,136869,254536,195182,503926,19909,311758,772931,42733,21563.82175,4063235,76,87.4,85.48,104.59,NA
2020-2021,March,15,KARNATAKA,1513,DHARWAR,2275368,271.3001476,45,194,3216.408199,13781,0,21066,2311726,202871,17954,118932,11988,262,9750.12425,50957,99113,73746,205119,4832,146734,378608,34847,6271.716051,971581,82,60.38,56.48,101.97,NA
2020-2021,March,15,KARNATAKA,1515,KALABURAGI,7062209,273.0997661,39,617,4196.711093,15864,0,10871,7079972,1694221,123206,99723,6526,463.20001,23995.29807,180418,318372,211760,489360,6534,372178,832989,26735,19335.38697,3660502,57,71.24,79.8,101.33,NA
2020-2021,March,15,KARNATAKA,1521,MANDYA,3883385,280.573338,42,319,4830.144444,16513,0,19338,3876801,381689,42289,22263,2814,259.77,15967.18442,90447,160625,144146,354092,2197,300781,679392,35851,10877.26997,1911599,79,73.61,72.33,101.84,NA
2020-2021,March,15,KARNATAKA,1529,RAMANAGARA,8098394,278.107333,69,438,9540.778792,15850,0,10191,8061760,1140305,51124,127804,5194,302.38,32263.50452,116594,220402,137565,326486,4553,194951,449152,26041,22420.34573,3985063,74,86.03,83.68,99.83,NA
2020-2021,Dec,15,KARNATAKA,1506,BIDAR,3126283,270.0992432,34,266,3283.714506,8812,0,10927,3118084,906082,77383,530016,44598,248.37,11954.00579,90124,153242,129620,277118,827,206527,420892,19739,8421.921286,1679007,63,74.42,77.83,104.14,NA
2020-2021,Dec,15,KARNATAKA,1508,CHAMARAJA NAGARA,3314789,273.6205164,34,676,3765.93422,7504,0,6847,3272540,877437,84354,314537,31793,178.89606,12899.17113,93581,161936,124037,297114,769,207707,492669,14351,8954.340847,1697177,74,76.67,70.11,108.71,NA
2020-2021,Dec,15,KARNATAKA,1514,GADAG,2584136,273.0073765,33,610,1985.562554,9091,0,9050,2571746,435418,52409,204666,24152,200,9206.61884,76015,156211,111456,303032,524,152357,390730,18141,7021.056286,1161742,67,80.74,82.77,101.45,NA
2020-2021,Sep,15,KARNATAKA,1505,BALLARI,7419177,247.8858543,44,646,3802.864942,10346,1,18268,6956503,1631464,141139,1725252,149954,300.628,21347.67983,156225,338168,199626,605147,2351,303929,901255,28614,17244.18689,3457809,62,87.11,93.15,100.42,NA
2020-2021,Sep,15,KARNATAKA,1514,GADAG,2168452,264.4120197,29,578,1918.900725,7048,0,9429,2158644,360187,52400,169680,24150,100,7726.614924,72037,147061,111299,302869,152,151747,389752,16477,5707.714199,976396,65,83.65,85.22,101.3,NA
2020-2021,Sep,15,KARNATAKA,1518,KODAGU,431004,266.2241927,41,103,455.0960878,974,1,3208,430809,36400,7059,21929,3248,0,1602.01387,10495,18255,24851,60158,75,69170,161921,4182,1146.917782,201059,65,60.81,63.53,103.77,NA
2020-2021,Sep,15,KARNATAKA,1521,MANDYA,2352315,260.9032793,33,244,1638.405504,5917,0,26579,2338091,243353,42161,12508,2799,99.79,7838.351596,69179,119700,142870,351739,249,292635,665212,32496,6100.156092,1153508,77,69.91,72.55,101.71,NA
2020-2021,Sep,15,KARNATAKA,1525,TUMAKURU,4867520,260.744731,41,750,5303.248275,11726,1,34376,4861662,620132,80737,331272,40935,210,18189.77578,118150,227038,205409,533135,515,409784,1023447,46102,12676.52751,2336653,83,77.56,72.03,100.24,NA
2020-2021,Sep,15,KARNATAKA,1526,UDUPI,369849,271.3175716,33,31,195.5331831,1558,1,5205,369690,17146,4616,16444,4461,30,1228.567113,11077,19532,31186,76072,129,74936,165111,6763,1003.03393,227995,91,82.44,75.69,100.2,NA
2020-2021,Sep,15,KARNATAKA,1527,UTTARA KANNADA,1091771,268.8266861,30,105,582.0381654,4808,0,9274,1091225,81806,15321,60053,8429,0,3515.542171,35664,60885,78913,202311,111,167379,398595,14082,2933.504005,534763,78,62.12,71.65,100.46,NA
2020-2021,Sep,15,KARNATAKA,1530,Yadgir,2139004,257.7813963,32,153,1221.447218,5059,0,16157,2119069,436455,45595,212967,22665,80,6764.012875,64486,99415,114852,225947,319,223605,453609,21216,5462.565657,1064723,70,82.22,85.96,101.73,NA
2020-2021,Feb,15,KARNATAKA,1509,CHIKKAMAGALURU,3026872,269.6142934,48,226,4084.104967,15108,0,23544,3025875,474259,43507,89585,8682,440.6,12682.89647,62244,122436,90286,222003,5437,156438,366720,38652,8158.1915,1451091,70,77.65,73.27,100,NA
2020-2021,Feb,15,KARNATAKA,1512,DAVANAGERE,3020355,261.6278765,45,318,4918.927828,11108,0,18544,3716787,862232,82813,502004,58492,337.15477,14980.2335,81453,154695,145079,363475,6281,269399,642550,29652,9724.150902,1732700,76,71.32,71.4,101,NA
2020-2021,Feb,15,KARNATAKA,1515,KALABURAGI,6252910,259.1564217,36,567,4186.234013,14745,0,11301,6170709,1497708,123254,87577,6519,463.20001,20641.22266,168191,294778,211166,488914,3535,362641,816954,26046,15991.78864,3189789,58,73.17,84.39,101.17,NA
2020-2021,Feb,15,KARNATAKA,1516,HASSAN,5198582,272.0381721,52,494,3482.040191,8173,0,20439,5125350,659222,63425,83549,7080,385.66,17810.60864,97837,192726,158935,400378,5889,260937,628535,28612,13942.90845,2460490,78,77.61,75.04,110.17,NA
2020-2021,Feb,15,KARNATAKA,1519,KOLAR,5519536,270.7348744,53,579,8648.44138,13600,3,10726,5516910,1289918,92110,341288,22214,396.27909,23980.91983,102544,183453,130217,348199,1074,227165,583884,24326,14936.19936,2742653,79,74.79,78.2,100.9,NA
2020-2021,April,15,KARNATAKA,1502,BENGALURU,7890,83.79695817,22,0,0,47,67,1595,7890,1635,5658,386,665,0,6.61158,351,679,7426,18860,0,47373,117218,1642,6.61158,3951,87,71.49,34.61,106.6,NA
2020-2021,April,15,KARNATAKA,1508,CHAMARAJA NAGARA,157069,190.2637523,14,52,0,388,1,8866,156196,41141,78604,14641,28931,0,297.1843706,10711,17640,107965,269512,0,177472,441153,9254,297.1843706,79800,71,31.21,33.99,101.47,NA
2020-2021,April,15,KARNATAKA,1511,DAKSHINA KANNADA,79532,152.2106993,23,7,0.2,508,1,13902,79532,4024,14463,4947,12012,0,121.2562134,3349,5357,60671,143183,2,131296,293756,14410,121.0562134,35133,88,58.35,50.59,100,NA
2020-2021,April,15,KARNATAKA,1525,TUMAKURU,270619,185.0386985,17,93,7.3,1169,5,26450,270409,35829,78355,18763,39949,100,607.6612941,15243,26415,196228,513923,1,394063,991425,27619,500.3612941,131145,77,72.46,43.9,99.95,NA
2020-2021,April,15,KARNATAKA,1526,UDUPI,83988,122.2465175,23,9,0,221,11,5290,83915,2882,4560,3736,4383,30,132.5831652,3579,6180,29822,73287,4,71807,158721,5511,102.5831652,51074,95,82.77,65.41,100,NA
2020-2021,May,15,KARNATAKA,1516,HASSAN,808429,193.874812,26,119,19.405116,641,0,20580,802408,110334,62892,10642,7017,100,1675.072117,30301,56050,155714,394429,12,251761,611442,21221,1555.667001,388765,75,65.33,58.94,100.68,NA
2020-2021,May,15,KARNATAKA,1520,KOPPAL,1156604,174.6250232,19,600,66.7196758,1144,0,15694,1156168,200676,87507,177558,73992,100,2185.678314,60712,115719,161853,507637,8,272818,839968,16838,2018.958638,584084,70,84.58,82.28,99.84,NA
2020-2021,May,15,KARNATAKA,1522,MYSURU,648763,207.2494698,24,74,36.80070043,3267,0,13536,647375,99222,71967,61751,41749,0,1378.481955,26037,48512,135111,362517,24,279869,743334,16803,1341.681255,308104,78,58.82,51.78,101.28,NA
2020-2021,June,15,KARNATAKA,1502,BENGALURU,28549,226.0246007,32,3,8.60687814,165,11,1690,28535,5205,5716,592,670,0,73.10299794,880,1775,7624,19349,1,47822,118255,1855,64.4961198,13903,84,82.55,59.49,107.17,NA
2020-2021,June,15,KARNATAKA,1507,VIJAYPURA,1608893,233.1080435,28,287,1944.972873,2451,3,22716,1607808,279991,65153,18248,4254,0,5692.902645,57150,96040,137967,324767,102,268730,667923,25167,3747.929772,685006,74,82.41,89.3,101.19,NA
2020-2021,June,15,KARNATAKA,1509,CHIKKAMAGALURU,795476,234.652031,28,80,1058.310604,1568,0,22935,795464,115475,42384,23404,8539,40,2964.883036,27818,52900,87015,215678,43,148923,352819,24503,1866.572432,371182,58,74.71,78.29,99.98,NA
2020-2021,June,15,KARNATAKA,1511,DAKSHINA KANNADA,416182,226.8247213,34,37,501.7161898,2526,0,14549,416182,23966,14573,24150,12121,70.3,1516.019851,12132,20686,62138,146149,89,133723,298480,17075,944.0036614,176974,88,68.21,62.91,100.06,NA
2020-2021,June,15,KARNATAKA,1513,DHARWAR,666497,247.3217397,26,95,1030.996701,1802,0,22719,666470,61207,17868,34857,11858,50,2729.3219,25579,47117,72163,202443,17,141171,368564,24521,1648.325199,283332,79,57.84,63.73,100.23,NA
2020-2021,June,15,KARNATAKA,1514,GADAG,1377161,226.0646094,22,471,1398.06025,1656,0,13572,1372247,233316,52334,112084,24114,0,4500.225071,60767,121264,110994,302527,27,150886,388336,15228,3102.16482,624062,64,84.46,85.15,100.73,NA
2020-2021,June,15,KARNATAKA,1518,KODAGU,280542,246.6265194,35,73,247.4287527,379,2,3192,280371,24441,6975,12468,3214,0,938.8979915,8010,13800,24368,59271,17,68420,160570,3571,691.4692388,130093,64,68.67,68.81,101.2,NA
2020-2021,June,15,KARNATAKA,1524,SHIVAMOGGA,2022645,247.7014932,25,454,1151.494132,1886,0,13995,2022040,425281,84519,96472,18750,220,6380.117406,80835,142809,151188,389847,65,222801,532400,15881,5008.623274,1027560,68,87.6,89.87,100.53,NA
2020-2021,June,15,KARNATAKA,1526,UDUPI,303734,271.9249634,32,25,193.0431831,1002,1,5257,303642,13681,4590,12194,4410,30,1048.721581,9486,16609,30628,74920,81,73372,161863,6259,825.6783975,189342,94,87.31,80.32,100.03,NA
2020-2021,Nov,15,KARNATAKA,1501,BAGALKOTE,3490329,261.8986583,39,1622,2778.515738,10825,0,19777,3485989,548580,50426,210609,20887,130,12038.27416,89158,155197,129100,296688,912,225643,496577,30602,9129.758419,1646620,73,53.76,62.56,101.05,NA
2020-2021,Nov,15,KARNATAKA,1503,BENGALURU RURAL,1446063,268.6073238,44,438,414.0624507,6206,1,11457,1444035,225796,25682,68443,7238,97.984,4390.830219,32344,61434,54710,133131,412,95598,225542,17663,3878.783768,677837,80,71.92,74.58,100.24,NA
2020-2021,Nov,15,KARNATAKA,1510,CHITRADURGA,5921457,268.5555508,46,386,320.1717159,10947,0,28185,5884399,1186920,111030,1282318,100820,443.4,16566.45186,125623,231369,194433,502764,1012,308335,766987,39132,15802.88015,3024699,75,93.93,91.03,103.01,NA
2020-2021,Nov,15,KARNATAKA,1512,DAVANAGERE,2212053,268.9833203,38,265,1966.701631,7371,0,20594,2719470,657179,82630,375213,58412,331.15477,9612.777102,70621,132551,144338,362500,565,266549,638289,27965,7314.920702,1265927,76,69.8,71.87,101.23,NA
2020-2021,Nov,15,KARNATAKA,1517,HAVERI,3525800,271.7437737,41,425,2326.239734,7899,0,29302,3522436,489737,53105,421875,40814,208.08744,12106.32769,84209,167834,138816,353012,383,232024,562248,37201,9572.000512,1545511,83,65.52,65.66,103.7,NA
2020-2021,Nov,15,KARNATAKA,1528,CHIKKABALLAPURA,5777650,266.0026995,54,3327,6870.385848,11285,0,32450,5724091,1201871,76440,761649,47499,207.5,22304.12243,104599,205246,128476,336204,1611,205610,524548,43735,15226.23658,2826726,80,84.01,85.35,101.12,NA
2020-2021,Oct,15,KARNATAKA,1505,BALLARI,7623385,251.0749582,45,657,3806.983102,10831,1,20710,7129979,1668284,141135,1756914,149927,300.628,22009.2029,158222,342648,199826,605182,2646,304605,902217,31541,17901.5918,3545600,65,86.42,89.79,100.41,NA
2020-2021,Oct,15,KARNATAKA,1506,BIDAR,2864872,269.4371175,32,256,3276.754506,7859,0,11156,2859646,841569,77233,487384,44535,127.04,11108.74226,87198,147752,129271,276548,125,205621,419487,19015,7704.947753,1544933,63,74.6,79.75,103.07,NA
2020-2021,Oct,15,KARNATAKA,1507,VIJAYPURA,3366107,261.7365486,38,390,3255.62061,12864,3,17383,3362712,581521,66632,36794,4311,77.5,12134.56694,87264,148719,143720,334412,448,281506,689062,30247,8801.446329,1419382,76,74.06,87.61,101.24,NA
2020-2021,Oct,15,KARNATAKA,1508,CHAMARAJA NAGARA,2972501,262.8273334,32,642,1076.934871,4617,0,9146,2941908,802853,84269,287737,31771,178.89606,8987.969279,89177,152894,123604,296325,463,206430,490347,13763,7732.138348,1533850,73,75.91,72.16,108.22,NA
2020-2021,Oct,15,KARNATAKA,1509,CHIKKAMAGALURU,2065506,260.5116217,41,169,3152.645452,4851,0,28771,2065414,316327,43225,61461,8658,186.45,8719.738958,50111,97863,89478,220469,498,153386,361240,33622,5380.643506,964900,67,76.37,78.6,100.02,NA
2020-2021,Oct,15,KARNATAKA,1510,CHITRADURGA,5310042,267.5115624,43,371,315.4917159,9472,0,28609,5275944,1065520,110870,1156072,100576,250,14679.25194,120037,220178,193831,501635,754,307206,764899,38081,14113.76022,2710497,75,94.16,92.13,102.26,NA
2020-2021,Oct,15,KARNATAKA,1528,CHIKKABALLAPURA,5276732,264.5154015,52,3171,2703.762313,8127,0,34005,5238748,1089955,76182,696986,47363,0,16561.05762,99775,195537,127796,334936,1332,204180,521900,42132,13857.29531,2582006,79,84.09,86.33,101.14,NA
2020-2021,Oct,15,KARNATAKA,1530,Yadgir,2484686,256.8538482,35,167,1221.447218,5583,0,17387,2461354,500484,45811,252186,22846,167.5,7711.029685,70054,108749,115594,227228,438,225105,456137,22970,6322.082467,1231795,71,80.75,82.79,101.69,NA
2020-2021,July,15,KARNATAKA,1505,BALLARI,6647742,239.9143939,41,612,3788.304942,7556,1,16894,6266187,1456556,141049,1580079,150025,300.628,19122.4175,149821,322926,198952,604773,1584,302477,899348,24450,15033.48456,3120587,57,90.22,95.1,100,NA
2020-2021,July,15,KARNATAKA,1521,MANDYA,1474589,241.9615463,27,178,1108.818561,4225,0,24911,1465532,161748,42065,7835,2796,99.79,4754.63245,53384,90023,141820,349806,70,290216,660753,29136,3546.023889,733435,76,73.29,72.86,100.99,NA
2020-2021,July,15,KARNATAKA,1523,RAICHUR,6768668,212.8463009,37,586,6215.673456,8861,0,18770,6760429,1130732,106049,1438686,131250,0.05,20605.04651,180581,369566,239284,619971,237,309961,775496,27631,14389.32305,3466393,60,79.05,84.61,101.22,NA
2020-2021,July,15,KARNATAKA,1527,UTTARA KANNADA,884723,269.1995575,28,89,575.3315854,2221,0,10991,884407,64208,15297,48101,8420,0,2956.151316,31520,53125,78586,201737,48,166231,396519,13212,2380.819731,437006,77,65.39,73.73,100.11,NA
2020-2021,Aug,15,KARNATAKA,1501,BAGALKOTE,2337291,248.5343725,32,1257,2517.40041,8499,0,14955,2335216,352252,49204,145918,20436,0,8321.214842,70779,121924,125237,289789,374,217770,483416,23454,5803.814433,1117026,68,57.07,67.58,100.97,NA
2020-2021,Aug,15,KARNATAKA,1504,BELAGAVI,5832782,261.8683991,31,1649,4399.064415,11224,0,31010,5830897,620532,100330,609365,72475,150,19818.34104,184127,288795,371060,857557,574,688334,1518967,42234,15269.27663,3029742,74,72.49,79.19,100.14,NA
2020-2021,Aug,15,KARNATAKA,1507,VIJAYPURA,2666464,256.9849398,34,342,3253.00061,10522,3,17564,2664229,455445,66225,29068,4283,77.5,10177.1679,76360,129842,141959,331542,270,276863,681731,28086,6846.667292,1130985,75,79.3,90.74,101.06,NA
2020-2021,Aug,15,KARNATAKA,1511,DAKSHINA KANNADA,698140,253.1425937,39,49,504.9751104,4002,0,15095,698089,44170,14645,45100,12224,70.3,2342.435711,17456,30496,63154,148135,213,135615,302229,19097,1767.160601,298931,88,69.55,63.36,100.12,NA
2020-2021,Aug,15,KARNATAKA,1517,HAVERI,2519346,256.2188146,36,336,1712.334737,5352,0,27711,2517751,357129,52830,312119,40629,65.9066,8229.193103,68797,135926,137550,350542,196,228319,554996,33063,6450.951766,1112629,81,65.86,67.94,104.14,NA
2020-2021,Aug,15,KARNATAKA,1523,RAICHUR,7334884,235.8541759,39,611,6215.673456,10470,0,18110,7326139,1232667,106230,1553259,131553,510.05,24004.72822,185934,380715,239990,621293,323,311324,778133,28580,17279.00476,3745346,60,76.35,82.44,101.73,NA
2020-2021,Aug,15,KARNATAKA,1526,UDUPI,341572,274.1070883,32,29,194.2231831,1455,1,5046,341480,15853,4592,14110,4438,30,1160.244068,10421,18307,30902,75469,103,74121,163389,6501,936.0208851,211054,93,84.14,77.25,100.06,NA
2020-2021,Dec,15,KARNATAKA,1501,BAGALKOTE,3788090,265.9404111,41,1683,2778.515738,12921,0,18362,3780580,594032,50440,228626,20894,245,13077.60573,91563,159700,129218,296883,2894,226009,497209,31283,10054.08999,1787671,74,53.1,62.3,101.02,NA
2020-2021,Dec,15,KARNATAKA,1502,BENGALURU,91363,266.4160116,38,21,8.60687814,567,2,2083,91323,18317,5903,1374,679,14.59,266.4959724,2399,4675,8240,20498,23,49146,120805,2650,243.2990943,43468,83,72.65,60.23,108.46,NA
2020-2021,Dec,15,KARNATAKA,1504,BELAGAVI,9208634,264.6539063,39,2083,8635.692095,17903,0,35515,9202713,924576,101176,957480,73542,495.36,33486.39153,233176,374569,378930,870438,7890,703585,1542622,53418,24355.33944,4738867,78,65.09,69.59,101.7,NA
2020-2021,Dec,15,KARNATAKA,1517,HAVERI,3688606,275.2285637,42,431,2330.199734,8452,0,29177,3684769,506152,53104,443066,40822,208.08744,12679.82397,86026,171724,138863,353097,1126,232231,562629,37629,10141.5368,1615130,83,65.51,65.59,103.56,NA
2020-2021,Dec,15,KARNATAKA,1519,KOLAR,5029202,273.624279,51,563,8633.46848,11653,0,12264,5027749,1180999,92142,309950,22222,381.27909,22771.88952,98295,175205,130002,348083,868,225870,581789,23917,13757.14195,2490373,79,74.94,78.6,100.84,NA
2020-2021,Dec,15,KARNATAKA,1522,MYSURU,3566282,275.0486838,41,253,1448.598004,9181,0,16155,3559142,578481,74297,343674,43795,0,11237.97123,85009,168468,144240,380628,1233,296180,775162,25336,9789.373225,1675457,79,63.86,62.57,104.38,NA
