fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2024-2025,June,15,KARNATAKA,1504,BELAGAVI,4845320,327.0568997,24,1849,1542.46412,10787,0,72002,4251813,475697,100510,410821,80703,553.99877,16002.31067,173997,247133,399841,875329,183,820903,1678367,82789,13905.84778,2610481,52,19.11,45.1,99.86,NA
2024-2025,June,15,KARNATAKA,1511,DAKSHINA KANNADA,454985,339.1436288,27,23,194.7186687,4280,0,12546,241428,12440,10122,14187,10157,120.9364,1134.442749,8828,14413,62629,145985,22,169281,355721,16826,818.7876801,127351,89,70.8,1.98,99.81,NA
2024-2025,June,15,KARNATAKA,1515,KALABURAGI,3152309,311.86507,18,474,968.1552429,6762,1,41085,2348951,619483,138803,48401,10829,286.15145,8579.864374,124658,207867,242950,534932,5,422675,885117,47847,7325.557681,1347732,61,16.24,76.55,99.8,NA
2024-2025,June,15,KARNATAKA,1516,HASSAN,1288618,335.7974285,20,198,766.4608502,7993,3,25579,744624,110121,67332,12547,6737,240.05399,3506.943084,35843,63162,158809,392335,5,279859,646907,33572,2500.428244,383821,74,48.24,25.22,99.88,NA
2024-2025,June,15,KARNATAKA,1523,RAICHUR,4968955,264.5189803,26,888,1104.074267,8765,0,36362,5245503,911821,122887,1251353,151992,317.71479,15297.14011,197724,386231,277924,647205,55,366293,823886,45127,13875.35105,2770130,53,14.8,74.75,99.77,NA
2024-2025,June,15,KARNATAKA,1524,SHIVAMOGGA,1196903,318.1028185,20,319,380.5046905,2450,0,19508,1035657,248454,82775,56966,18459,236.82995,3911.788748,51070,84659,143742,368820,37,247583,568523,21958,3294.454107,574629,76,26.46,58.7,99.9,NA
2024-2025,June,15,KARNATAKA,1525,TUMAKURU,1110275,345.6965909,20,238,1928.607109,11293,0,62589,948652,135319,76861,84685,39546,326.38587,5534.450602,45236,74969,205855,491076,19,396418,875952,73882,3279.457623,490683,84,35.15,39.71,99.78,NA
2024-2025,June,15,KARNATAKA,1526,UDUPI,371681,343.8922043,28,31,161.637158,2687,0,14606,309526,13499,5993,10990,6104,71.59751,1297.670452,11007,18099,44619,106468,59,123255,250622,17293,1064.435784,202697,89,71.69,8.09,99.82,NA
2024-2025,June,15,KARNATAKA,1529,RAMANAGARA,1096134,345.7021198,23,115,1321.154746,11863,1,34921,743798,111804,50362,12555,5217,184.924,4077.404199,31235,48721,139898,312742,12,200577,430520,46784,2571.325453,399827,81,26.34,31.41,99.8,NA
2024-2025,June,15,KARNATAKA,1530,Yadgir,1246456,323.3979516,17,353,191.5204553,14566,0,24214,1041299,198370,64538,121009,35560,0,3559.060091,59994,90155,151494,299980,1,270767,536545,38780,3367.539636,587971,78,35.19,60.58,99.84,NA
2024-2025,June,15,KARNATAKA,1531,VIJAYANAGARA,3721419,300.3307822,32,1108,1394.980504,11934,0,19048,3857879,898632,113791,891619,92943,80.77156,13062.15024,117372,221786,172239,456251,262,248406,642853,30982,11586.39818,2011075,52,9.33,71.71,99.88,NA
2024-2025,June,15,KARNATAKA,1502,BENGALURU,21689,315.3600618,19,7,12.28613967,271,15,2176,8418,2144,2600,32,263,11.30472,50.13786967,430,681,5649,12920,1,62468,140078,2447,26.54701,5130,85,32.6,22.54,99.75,NA
2024-2025,June,15,KARNATAKA,1505,BALLARI,4127692,271.8794879,37,1954,144.6344787,1328,0,14453,3570566,699106,69839,1149497,97744,217.80554,10070.07658,95906,204579,114800,332241,102,168920,478904,15781,9707.636557,1937788,40,32.24,41.29,99.84,NA
2024-2025,June,15,KARNATAKA,1510,CHITRADURGA,1413624,349.681902,19,183,2108.888043,12311,0,32415,1198573,240599,87244,320263,85552,272.37862,6572.459527,60694,96026,169092,408962,6,331044,779254,44726,4191.192863,652552,59,23.56,49.13,100.66,NA
2024-2025,June,15,KARNATAKA,1511,DAKSHINA KANNADA,454985,340.157708,27,23,194.7186687,4213,0,12566,236475,12209,10111,13916,10155,120.9364,1120.043009,8714,14224,62605,145933,22,169271,355701,16779,804.3879401,124553,89,70.82,1.92,99.8,NA
2024-2025,June,15,KARNATAKA,1520,KOPPAL,3694208,296.3929193,22,2935,720.7110131,9095,0,28397,3472911,589717,96936,514656,79956,404.22151,11418.39482,153832,310103,221093,571076,24,322830,842029,37492,10293.4623,1845682,55,20.95,74.15,99.77,NA
2024-2025,June,15,KARNATAKA,1525,TUMAKURU,1110275,344.5736928,20,236,1928.607109,11237,0,62602,937807,133915,76860,83394,39539,326.38587,5486.42919,44888,74377,205843,491021,16,396386,875863,73839,3231.436211,485013,84,35.02,39.8,99.79,NA
2024-2025,June,15,KARNATAKA,1530,Yadgir,1246456,316.6678169,17,347,191.5204553,14553,0,24040,1013467,194641,64503,117398,35547,0,3400.844279,59179,88880,151441,299820,1,270720,536407,38593,3209.323824,572470,78,34.6,61.07,99.84,NA
2024-2025,June,15,KARNATAKA,1503,BENGALURU RURAL,409514,350.9018841,26,277,262.8803329,2272,0,9424,417355,60879,24541,24608,8101,150.17608,1877.562971,16021,25952,57045,133609,12,119668,260849,11696,1464.506558,215466,64,43.72,17.25,99.83,NA
2024-2025,June,15,KARNATAKA,1508,CHAMARAJA NAGARA,770059,334.9591741,20,255,401.2428855,3246,0,28292,702747,222250,78180,68690,28691,131.16481,2886.323242,34856,52711,113321,267889,0,222627,511955,31538,2353.915547,412676,74,18.62,54.71,100.06,NA
2024-2025,June,15,KARNATAKA,1514,GADAG,1668128,328.8242773,26,1023,614.6896555,7675,0,14198,2167566,325583,56326,185231,26001,180.50469,7922.67758,82066,174018,122198,312487,32,164670,394885,21873,7127.483234,1063010,63,11.98,82.82,99.77,NA
2024-2025,June,15,KARNATAKA,1516,HASSAN,1288618,338.0434139,20,200,766.4608502,8213,3,25563,770955,114058,67395,13102,6744,285.24209,3657.865541,36834,64885,158889,392541,5,279876,646961,33776,2606.162601,397757,74,48.82,25.09,99.87,NA
2024-2025,June,15,KARNATAKA,1523,RAICHUR,4968955,267.6206793,26,896,1104.074267,9306,0,36014,5343062,929361,122936,1278900,152115,317.71479,15720.92788,199452,389463,278049,647484,56,366491,824271,45320,14299.13882,2821255,53,14.99,74.65,99.78,NA
2024-2025,June,15,KARNATAKA,1526,UDUPI,371681,344.7024161,28,31,161.637158,2750,0,14577,316857,13684,5997,11363,6107,71.59751,1325.448403,11140,18320,44656,106551,59,123262,250640,17327,1092.213735,207361,89,71.93,8.02,99.83,NA
2024-2025,June,15,KARNATAKA,1528,CHIKKABALLAPURA,875798,338.4472548,19,818,985.7626805,3293,0,28970,416587,84138,75706,54304,46219,95.38219,2491.072136,21574,35048,130404,328121,1,222376,536318,32263,1409.927265,221841,77,42.87,21.76,100.02,NA
2024-2025,July,15,KARNATAKA,1501,BAGALKOTE,2355461,320.7022532,24,1633,1436.587183,7047,0,18791,1876141,306621,58028,158232,25717,324.88923,7778.302874,75959,127380,151354,333021,56,273016,553150,25838,6016.826461,1052288,56,32.53,52.54,99.87,NA
2024-2025,July,15,KARNATAKA,1516,HASSAN,1922434,339.8982813,27,328,1668.24286,11192,2,28316,1577247,225613,68275,25321,6820,335.33441,7364.612715,56890,102693,160678,396930,68,280536,648491,39508,5361.035445,809451,76,51.85,23.98,99.94,NA
2024-2025,July,15,KARNATAKA,1520,KOPPAL,4821340,304.494385,30,3115,1111.284657,10500,0,28944,5278507,916338,98166,790339,80733,469.17407,17653.21616,172515,355721,223213,577446,140,324572,846692,39444,16072.75743,2797356,55,27.08,66.48,99.89,NA
2024-2025,July,15,KARNATAKA,1521,MANDYA,933634,336.2203489,20,214,1060.330934,7954,0,27620,768828,98945,39240,4589,2408,236.64488,3881.931998,37850,54660,138328,338113,18,347558,754069,35574,2584.956184,476366,70,39.71,38.13,100,NA
2024-2025,July,15,KARNATAKA,1523,RAICHUR,6835843,269.7546903,35,983,2039.073313,13394,0,34597,7650170,1352880,123773,1836107,152753,447.46327,23123.22897,217451,427010,280024,651883,200,370111,831471,47991,20636.69239,4020316,54,19.26,69.58,99.86,NA
2024-2025,July,15,KARNATAKA,1524,SHIVAMOGGA,1502661,323.6651901,22,372,809.5106608,5908,0,17072,1363541,320219,83286,74456,18519,236.82995,5459.64818,59356,99208,144559,370882,65,247859,569382,22980,4413.30757,758964,76,31.31,51.91,99.98,NA
2024-2025,July,15,KARNATAKA,1526,UDUPI,407594,349.1128711,31,34,464.1532921,3817,0,14097,399668,17485,6057,14869,6173,90.76556,1950.211282,12545,20893,45170,107774,105,123413,251014,17914,1395.29243,258630,90,71.99,7.32,99.94,NA
2024-2025,July,15,KARNATAKA,1531,VIJAYANAGARA,4634435,304.6233448,40,1192,1984.813509,13102,0,19174,5054683,1221029,114813,1170294,93533,80.77156,17463.32949,124789,238274,173453,459185,1004,249938,645973,32276,15397.74442,2638922,52,10.87,70.7,99.93,NA
2024-2025,July,15,KARNATAKA,1513,DHARWAR,1182442,342.7408972,27,150,954.9072897,8043,1,34525,938530,80546,19352,60537,14903,178.68865,4350.322083,34709,60075,83109,218453,34,170077,405651,42568,3216.726143,441320,74,37.85,32.06,99.94,NA
2024-2025,July,15,KARNATAKA,1515,KALABURAGI,3595703,321.2884668,21,509,1819.669571,10999,1,39950,2934617,746363,139414,64302,10916,286.15145,11534.40699,134269,224758,244034,537948,37,423988,888339,50949,9428.585967,1656749,62,22.37,67.01,99.86,NA
2024-2025,July,15,KARNATAKA,1518,KODAGU,231130,336.040051,29,64,147.14418,2652,1,3903,206428,18974,7028,9029,3731,75.14455,915.9694865,6895,11428,27968,66980,6,87803,191377,6555,693.6807565,106395,79,51.89,18.76,99.95,NA
2024-2025,July,15,KARNATAKA,1524,SHIVAMOGGA,1502661,323.8238328,22,374,809.5106608,5668,0,17292,1355275,318956,83275,74147,18519,236.82995,5435.04406,59147,98816,144534,370833,65,247846,569368,22960,4388.70345,754898,76,31.26,52.6,99.97,NA
2024-2025,July,15,KARNATAKA,1525,TUMAKURU,1710977,344.8333264,25,320,3857.203614,27804,0,50538,1626599,230127,77660,140723,39904,418.27984,9884.538893,62643,105444,207571,495455,90,397545,878720,78342,5609.055439,840111,84,39.89,36.86,99.78,NA
2024-2025,July,15,KARNATAKA,1504,BELAGAVI,6060735,331.2989403,29,2070,3117.567746,22670,0,63002,5674609,649985,101581,561264,81267,709.76399,22627.25122,195470,281549,403083,882447,469,823787,1683880,85672,18799.91949,3412287,52,19.36,43.6,100.01,NA
2024-2025,July,15,KARNATAKA,1506,BIDAR,2610102,342.8253054,33,417,2756.744824,14470,0,45194,3366574,797334,78832,610117,52988,315.90749,14614.11991,99899,154115,153240,302468,99,253311,475100,59664,11541.4676,1834974,61,40.88,36.62,99.67,NA
2024-2025,July,15,KARNATAKA,1513,DHARWAR,1182442,344.1340712,27,150,954.9072897,8143,1,34495,950296,81094,19352,61288,14904,178.68865,4403.888253,34943,60523,83124,218485,34,170083,405672,42638,3270.292313,446904,74,37.34,31.46,100.02,NA
2024-2025,July,15,KARNATAKA,1527,UTTARA KANNADA,788567,343.7591847,25,93,628.070193,4943,0,22722,790217,46600,14597,30431,7953,193.0934,3537.60711,30430,50281,86742,217943,23,204091,451803,27665,2716.443517,431334,78,30.77,31.85,99.97,NA
2024-2025,Aug,15,KARNATAKA,1508,CHAMARAJA NAGARA,1370352,347.7773922,27,330,1059.645659,10284,0,23253,1264539,398382,79142,113462,29118,199.34756,5656.773976,45856,71032,114956,271477,51,223300,513075,33537,4397.780757,734548,74,21.88,50.88,100.25,NA
2024-2025,Aug,15,KARNATAKA,1517,HAVERI,2558163,335.3257384,35,412,1540.551754,15752,0,29016,2533947,365805,54751,347741,44052,308.11372,10345.64196,72114,132821,153955,376564,232,272469,621841,44768,8496.976488,1250704,67,32.54,42.61,100.11,NA
2024-2025,Aug,15,KARNATAKA,1519,KOLAR,2133359,342.2753185,35,315,1428.570383,9045,0,28211,1859247,483747,85309,118737,21869,257.73108,8050.045053,52759,81780,126576,317965,137,240623,579597,37256,6363.74359,996515,63,40.33,29.38,99.92,NA
2024-2025,Aug,15,KARNATAKA,1522,MYSURU,1215287,346.9979167,30,101,998.7296654,13777,0,34194,1137536,201525,70100,135029,41665,283.73597,5229.691857,37573,66064,141397,362336,165,346076,846167,47971,3947.226222,588048,80,35.93,21.77,100.12,NA
2024-2025,Aug,15,KARNATAKA,1523,RAICHUR,7372385,271.1683899,37,1009,2372.557748,14213,0,34745,8459678,1491030,124035,2013613,153265,447.46327,25759.99364,223664,439559,281140,653959,452,370929,833071,48958,22939.97263,4437186,54,20.78,63.97,99.89,NA
2024-2025,Aug,15,KARNATAKA,1524,SHIVAMOGGA,1715816,325.2292984,23,385,954.083883,7747,0,15638,1416650,329542,83320,77065,18537,295.50556,5856.950299,60881,102004,144713,371213,70,247920,569496,23385,4607.360856,785817,76,33.19,48.02,100,NA
2024-2025,Aug,15,KARNATAKA,1525,TUMAKURU,2259531,347.3747326,29,364,4147.988076,30967,0,50839,2192110,307551,78229,187172,40213,496.80204,12259.62637,73128,124564,208968,498804,252,397987,879693,81806,7614.836251,1129898,84,39.35,36.48,99.92,NA
2024-2025,Aug,15,KARNATAKA,1526,UDUPI,444536,347.2578317,32,35,590.3611657,4653,0,13460,419890,18513,6088,15982,6188,134.16806,2182.630135,12930,21579,45304,108133,108,123507,251251,18113,1458.10091,271328,90,69.44,6.77,99.96,NA
2024-2025,Aug,15,KARNATAKA,1527,UTTARA KANNADA,889238,345.0770607,26,98,744.5161182,5714,0,22430,842737,49876,14635,33065,7954,270.57729,3923.185477,31444,52110,86974,218572,36,204168,452023,28144,2908.092069,459935,78,30.97,28.79,100.02,NA
2024-2025,Aug,15,KARNATAKA,1512,DAVANAGERE,1605631,338.2541215,29,206,2106.962934,9809,0,13838,1450133,376670,64820,275962,44022,321.92011,7334.017684,48356,82116,119437,280822,168,238548,523000,23647,4905.134639,781655,76,33.42,39.95,99.85,NA
2024-2025,Aug,15,KARNATAKA,1514,GADAG,2191734,330.884932,29,1092,1276.509516,11186,0,12521,2499657,389104,55958,211264,25871,309.66239,9857.16027,86071,182207,122292,311181,64,164815,393546,23707,8270.988364,1242516,65,14.92,73.38,99.88,NA
2024-2025,Aug,15,KARNATAKA,1519,KOLAR,2133359,343.2612804,36,366,1428.570383,9399,0,28290,2002060,519824,85235,130827,21905,257.73108,8558.598254,54284,84375,126715,317831,155,242583,581086,37689,6872.296791,1072477,63,40.75,29.59,99.82,NA
2024-2025,Aug,15,KARNATAKA,1520,KOPPAL,5236020,305.9566484,32,3158,1172.405258,14000,0,26411,5684902,1000405,98053,844103,80368,534.30882,19100.0497,175295,362339,223668,576272,202,325022,845186,40411,17393.33563,3006772,56,28.07,61.36,99.81,NA
2024-2025,Aug,15,KARNATAKA,1531,VIJAYANAGARA,5081394,306.0443445,42,1218,2148.059686,13674,0,19350,5353693,1314302,115108,1225045,93626,81.19368,18613.92802,126843,242858,173842,460094,1136,250317,646714,33024,16384.67465,2792313,53,12.47,67.47,100.05,NA
2024-2025,Sep,15,KARNATAKA,1517,HAVERI,2992807,334.6668771,35,425,1540.551754,17698,0,27434,2643352,383287,54540,360924,43898,308.11372,10695.08906,73516,135522,153924,374916,265,272552,620362,45132,8846.423589,1302098,68,33.53,41.76,100.13,NA
2024-2025,Sep,15,KARNATAKA,1518,KODAGU,316912,329.6132101,33,71,185.3062375,3155,1,3803,265522,23287,7067,11720,3754,91.7596,1152.261425,8006,13285,28167,67349,21,87874,191449,6958,875.1955877,136886,78,52.66,18.99,99.9,NA
2024-2025,Sep,15,KARNATAKA,1519,KOLAR,2544500,344.2224471,37,385,1428.570383,9537,0,28249,2024780,524464,85227,132131,21890,257.73108,8656.048728,54603,84889,126749,317810,167,242857,581241,37786,6969.747265,1084898,63,40.69,29.61,99.83,NA
2024-2025,Sep,15,KARNATAKA,1520,KOPPAL,5560218,305.3925412,32,3158,1172.405258,14136,0,26344,5703853,1003448,98017,847811,80373,534.30882,19125.8557,175357,362491,223691,576266,205,325044,845163,40480,17419.14163,3015951,56,28.11,61.3,99.82,NA
2024-2025,Sep,15,KARNATAKA,1524,SHIVAMOGGA,1947123,325.4129547,23,390,954.083883,8404,0,15261,1476664,341796,83290,80471,18543,295.50556,6054.845396,62243,104523,144862,371190,79,247914,569113,23665,4805.255953,815796,76,34.21,46.94,99.96,NA
2024-2025,Sep,15,KARNATAKA,1529,RAMANAGARA,2557035,347.9900105,36,209,3271.398845,21051,1,31311,1959377,280788,50347,32242,5240,304.06155,10393.89662,53712,86767,140561,312704,182,200957,429616,52362,6818.436228,1048614,82,42.6,28.94,99.82,NA
2024-2025,Nov,15,KARNATAKA,1501,BAGALKOTE,3871406,321.3687797,34,1943,2852.603133,11565,0,17003,3049752,510706,59183,239500,26087,627.94363,13281.49755,89633,152605,153715,338725,474,275030,557800,28568,9800.950785,1687741,58,31.72,48.53,100.01,NA
2024-2025,Nov,15,KARNATAKA,1511,DAKSHINA KANNADA,1081782,344.6585279,42,49,976.2905562,11194,0,11268,833373,42890,10645,48409,10656,292.26749,4140.84916,19569,33379,65816,153055,245,170415,358241,22462,2872.291114,433423,90,72.44,3.48,99.95,NA
2024-2025,Nov,15,KARNATAKA,1514,GADAG,2759628,331.9558649,30,1109,2304.203933,14167,0,11352,2698848,424719,55849,232025,25842,429.94501,11693.13316,88004,186148,122518,310933,119,165054,393154,25519,8958.98422,1349489,67,19.17,66.02,99.93,NA
2024-2025,Nov,15,KARNATAKA,1517,HAVERI,3635022,336.9837233,39,458,5121.284373,26491,0,20805,3150954,454420,54771,419476,44000,534.84809,16274.33457,80551,149261,154861,376577,523,272932,620613,47296,10618.20211,1537714,69,34.67,33.45,100.23,NA
2024-2025,Nov,15,KARNATAKA,1520,KOPPAL,6380429,306.9748092,35,3244,3710.389838,19632,0,25339,6273290,1091843,98113,923952,80391,790.18455,23757.99439,178974,370921,224477,577060,436,324216,842004,44971,19257.42001,3301236,58,28.89,56.95,99.88,NA
2024-2025,Nov,15,KARNATAKA,1526,UDUPI,580757,347.2247527,35,40,1491.99659,9905,0,9015,510109,23169,6165,20093,6290,174.68748,3437.908784,14549,24482,45917,109584,145,124023,252340,18920,1771.224714,328387,90,68.13,6.49,99.94,NA
2024-2025,Nov,15,KARNATAKA,1528,CHIKKABALLAPURA,2456532,339.3491378,37,1958,4916.754363,17449,0,21154,2008860,401627,75440,277888,45878,425.82447,12159.62792,53279,91191,131826,326860,384,222662,531849,38603,6817.049089,1071790,77,44.28,25.79,100.08,NA
2024-2025,Nov,15,KARNATAKA,1502,BENGALURU,75033,326.1183298,36,13,65.18817249,1038,3,1789,47126,9591,2754,794,287,42.86228,261.7369766,1276,2177,6046,13666,15,62809,140583,2827,153.6865241,26122,85,52.4,18.96,100.26,NA
2024-2025,Nov,15,KARNATAKA,1509,CHIKKAMAGALURU,2159102,342.6166893,41,144,4676.100328,15988,0,16571,1843128,267396,41705,59666,8332,595.99552,11586.95998,44830,80552,91318,222666,372,178023,397277,32559,6314.864133,1006635,73,41.5,20.17,99.9,NA
2024-2025,Nov,15,KARNATAKA,1512,DAVANAGERE,2474082,337.9123986,33,238,4127.885147,14601,0,10581,1770574,447317,64826,315874,44053,548.88218,10659.7564,53030,90825,120184,281395,300,238792,522414,25182,5982.989073,938655,76,37.07,32.59,99.92,NA
2024-2025,Nov,15,KARNATAKA,1516,HASSAN,3496751,344.9016635,36,449,4490.945423,21283,2,28315,2784789,396182,69473,44090,6925,662.56509,14758.2941,75819,139497,163266,402704,459,280862,648411,49598,9604.783587,1415650,79,55.92,19.49,100.03,NA
2024-2025,Nov,15,KARNATAKA,1524,SHIVAMOGGA,2304315,326.9448445,25,474,2380.894038,14335,0,10487,1810096,413472,83932,99448,18637,472.85558,8771.76517,70128,119007,145830,373354,138,248362,569865,24822,5918.015552,989694,76,37.91,40.66,100.06,NA
2024-2025,Nov,15,KARNATAKA,1526,UDUPI,580757,346.7084831,35,40,1491.99659,10032,0,8963,515277,23345,6165,20310,6289,174.68748,3453.193141,14588,24560,45937,109632,149,124050,252395,18995,1786.50907,331757,90,68.43,6.11,99.95,NA
2024-2025,Nov,15,KARNATAKA,1519,KOLAR,3216647,341.8175281,45,482,6881.127805,18758,0,23947,2970854,761918,86563,198089,22074,577.2741,17613.30161,65758,103993,128527,322288,585,244346,583742,42705,10154.8997,1596899,65,42.87,27.19,99.89,NA
2024-2025,Nov,15,KARNATAKA,1524,SHIVAMOGGA,2304315,327.1583054,25,476,2380.894038,14428,0,10460,1821132,415625,83943,99759,18640,472.85558,8811.734208,70344,119382,145863,373421,144,248375,569891,24888,5957.98459,995477,76,37.87,40.45,100.07,NA
2024-2025,Nov,15,KARNATAKA,1526,UDUPI,580757,347.2119288,35,40,1491.99659,10109,0,8941,520760,23495,6169,20497,6290,174.68748,3474.824911,14673,24719,45970,109712,152,124119,252522,19050,1808.14084,335341,90,68.46,6.07,99.95,NA
2024-2025,Oct,15,KARNATAKA,1502,BENGALURU,65230,325.1214208,35,13,48.20553124,953,3,1856,40774,7974,2715,654,282,31.76567,212.5362093,1153,1965,5977,13497,13,62741,140430,2809,132.5650081,22596,85,49.94,22.02,100.17,NA
2024-2025,Oct,15,KARNATAKA,1509,CHIKKAMAGALURU,1902854,344.4900805,38,127,3542.809943,13016,0,18342,1655125,238115,41602,53696,8299,492.76841,9737.319797,42499,75959,90957,221881,282,177818,396867,31358,5701.741444,905730,72,41.51,21.02,99.88,NA
2024-2025,Oct,15,KARNATAKA,1513,DHARWAR,1771830,346.2699683,32,171,2321.971515,14571,0,29354,1306809,115438,19236,83576,14921,220.58956,7067.648185,39736,69434,83646,218285,130,170306,404494,43925,4525.08711,609655,74,36.16,29.49,100.05,NA
2024-2025,Oct,15,KARNATAKA,1519,KOLAR,2900527,344.8745864,41,441,4356.589014,14717,0,26182,2557856,656003,85887,171057,21972,504.70578,13682.69009,61397,96543,127724,320095,355,243556,582159,40899,8821.3953,1371887,64,41.85,27.97,99.86,NA
2024-2025,Oct,15,KARNATAKA,1522,MYSURU,1648728,348.0591353,34,123,3178.080122,21025,0,29199,1503293,270705,70720,178727,41965,385.57388,8796.002619,43550,77016,142611,364829,314,346810,846944,50224,5232.348617,771430,80,38.5,20.8,100.07,NA
2024-2025,Oct,15,KARNATAKA,1524,SHIVAMOGGA,2164752,327.6916452,24,462,1647.327935,11669,0,12655,1690024,391838,83799,94271,18617,388.90022,7574.295605,67759,114489,145551,372615,110,248112,569301,24324,5538.06745,927041,76,37,42.41,100.04,NA
2024-2025,Oct,15,KARNATAKA,1525,TUMAKURU,3264154,350.0896608,37,465,6334.558702,46322,0,43659,3518234,490270,79184,291650,40611,679.69366,19331.22584,93310,161972,212039,504414,703,398906,880041,89981,12316.97348,1808005,84,39.86,34.8,99.91,NA
2024-2025,Oct,15,KARNATAKA,1527,UTTARA KANNADA,1152409,345.2105933,28,105,1633.538876,9409,0,20204,1024089,61097,14756,41016,8005,374.08207,5542.884659,35383,59194,87806,220345,53,204366,452276,29613,3535.263713,556970,79,32.79,26.38,99.99,NA
2024-2025,Oct,15,KARNATAKA,1515,KALABURAGI,4296404,325.5045457,25,542,3436.647694,22712,0,32883,3601038,900655,137819,79570,10833,628.53187,15786.72195,142057,238771,244999,533459,135,425498,884683,55595,11721.54238,1995766,64,29.83,53.46,99.88,NA
2024-2025,Oct,15,KARNATAKA,1521,MANDYA,1736350,337.35143,27,293,2296.233297,14048,0,24585,1363864,169272,39772,9301,2465,362.60121,7259.849214,49783,74641,140291,341609,101,347139,748788,38633,4601.014708,829130,71,38.76,32.66,100.01,NA
2024-2025,Oct,15,KARNATAKA,1526,UDUPI,526386,348.6394902,34,37,930.0976344,8077,0,10605,481999,21867,6144,18912,6269,155.6353,2766.171791,14076,23627,45733,109157,124,123729,251749,18682,1680.438857,310868,90,67.78,6.54,99.93,NA
2024-2025,Oct,15,KARNATAKA,1503,BENGALURU RURAL,1035511,348.7256298,42,427,2145.846316,5504,0,8724,1088632,154048,25238,64412,8345,246.02023,6188.205344,25418,42742,58633,137406,250,120746,263140,14228,3796.338798,564667,66,48.62,15.47,99.89,NA
2024-2025,Oct,15,KARNATAKA,1513,DHARWAR,1771830,344.0854372,33,173,2321.971515,14761,0,28837,1338796,117588,19256,85664,14935,254.01695,7182.590534,40166,70240,83715,218496,136,170396,404677,43598,4606.602069,623522,75,36.27,29.49,100.06,NA
2024-2025,Oct,15,KARNATAKA,1521,MANDYA,1736350,339.1308284,27,293,2296.233297,14207,0,24472,1376308,170690,39799,9390,2465,362.60121,7326.319229,50025,75077,140341,341735,102,347162,748850,38679,4667.484722,835906,71,38.84,32.61,100.02,NA
2024-2025,Oct,15,KARNATAKA,1524,SHIVAMOGGA,2164752,326.2124996,25,464,1647.327935,11979,0,12454,1719047,396466,83832,95307,18620,388.90022,7643.974343,68312,115551,145614,372789,117,248183,569467,24433,5607.746188,941936,76,37.14,42.14,100.04,NA
2024-2025,Oct,15,KARNATAKA,1530,Yadgir,3255057,333.7240877,28,505,772.0405845,20135,0,27443,2551760,481906,65668,313819,36352,0,9287.878364,88572,136230,154109,306557,130,274422,545236,47578,8515.837779,1357673,80,48.66,44.03,99.86,NA
2024-2025,Oct,15,KARNATAKA,1531,VIJAYANAGARA,5791425,308.3507376,43,1234,4244.515151,16495,0,17413,5688566,1377706,115128,1281420,93590,81.19368,21866.44405,129781,249108,174298,460393,1418,250626,646442,33908,17540.73522,2952224,54,14.68,63.43,100.17,NA
2024-2025,Nov,15,KARNATAKA,1505,BALLARI,5290927,283.555159,51,2029,1719.25496,8491,0,8524,5144255,1012031,69686,1611106,97939,434.43841,16740.49381,100671,218082,115908,333045,909,169906,478848,17015,14586.80044,2782135,44,39.72,33.54,99.91,NA
2024-2025,Nov,15,KARNATAKA,1508,CHAMARAJA NAGARA,1983447,347.9234235,31,394,2798.658179,16373,0,18688,1683112,516545,79733,151705,29454,229.44624,8884.045311,53112,83831,116251,274285,117,223702,513663,35061,5855.940892,963399,75,23.34,48.95,100.5,NA
2024-2025,Nov,15,KARNATAKA,1517,HAVERI,3635022,336.2215282,38,451,5098.229965,23780,0,23056,3043675,441152,54686,407358,43945,534.84809,15866.56865,79132,146593,154590,375922,450,272828,620340,46836,10233.4906,1487665,69,35.15,35.67,100.22,NA
2024-2025,Nov,15,KARNATAKA,1518,KODAGU,395751,333.4972172,36,87,424.8625677,3975,1,3522,322673,28435,7051,14936,3734,129.97816,1630.946203,8930,14853,28338,67357,38,87869,191053,7497,1076.105476,166399,78,53.56,17.98,99.97,NA
2024-2025,Nov,15,KARNATAKA,1519,KOLAR,3216647,343.2545334,43,454,6881.127805,15160,0,26483,2714702,695199,86163,182600,22013,515.79094,16715.25643,63106,99428,128032,320930,421,243746,582572,41643,9318.337682,1456940,64,42.22,28.08,99.87,NA
2024-2025,Nov,15,KARNATAKA,1520,KOPPAL,6380429,307.4647283,34,3229,3678.521738,17693,0,25445,6165368,1075660,98020,907894,80322,724.52405,23359.37776,178121,369119,224195,576395,374,325409,844657,43138,18956.33197,3247358,57,29.08,58.16,99.89,NA
