fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2021-2022,May,15,KARNATAKA,1530,Yadgir,535581,251.2341977,15,104,143.8928301,2350,3,25230,530546,88017,50980,45316,26100,139.58,1616.385816,34409,50957,131778,255429,1,248141,505435,27580,1332.912986,276259,71,76.08,74.8,100,NA
2021-2022,July,15,KARNATAKA,1503,BENGALURU RURAL,889983,259.5282122,34,413,753.698623,3604,0,11743,888825,125458,26183,47166,7648,79.25,3139.700255,25703,47724,58439,140420,87,101608,238306,15347,2306.751632,426797,75,77.35,78.68,99.94,NA
2021-2022,July,15,KARNATAKA,1507,VIJAYPURA,2864531,265.6940707,30,770,3328.133805,5000,1,28036,2851987,511073,70270,34725,4659,115.6,11021.29416,93121,158580,158822,354973,201,314610,748067,33036,7577.560357,1302537,76,77.55,92.06,100.38,NA
2021-2022,July,15,KARNATAKA,1509,CHIKKAMAGALURU,1234308,263.8637064,31,137,2068.08561,5038,0,30716,1233975,187611,44645,37012,8883,0,5324.097781,39254,74558,93649,232410,121,159501,376405,35754,3256.012171,618116,69,84.71,81.86,100.08,NA
2021-2022,July,15,KARNATAKA,1515,KALABURAGI,4353063,279.0064912,25,585,2636.281215,4192,2,42609,4328960,1056882,125596,60014,6994,93.3,14807.66061,170554,302993,229874,512255,59,397019,887457,46801,12078.0794,2234114,59,85.51,91.85,100.38,NA
2021-2022,July,15,KARNATAKA,1516,HASSAN,2626521,249.7967368,35,400,3071.947408,3551,0,34949,2621120,364595,64598,44308,6846,170.6,9790.019634,73839,141794,165546,413101,334,266325,640598,38500,6547.472227,1291350,74,77,74.4,100.43,NA
2021-2022,July,15,KARNATAKA,1519,KOLAR,2470922,258.9627889,32,471,562.0662916,5014,9,15429,2463885,564739,91686,154992,22279,182.01587,7124.627472,74817,127544,136849,348645,145,233580,600781,20443,6380.545311,1247617,75,77.18,74.75,100.22,NA
2021-2022,July,15,KARNATAKA,1521,MANDYA,1529576,246.0451409,25,241,108.9952063,3639,0,33766,1524799,154636,42337,8152,2795,149.17,4009.859054,59211,98869,151140,370294,50,321005,719702,37405,3751.693848,811723,82,86.02,78.92,100.16,NA
2021-2022,July,15,KARNATAKA,1523,RAICHUR,8131627,227.3008763,37,797,2481.132915,10638,0,31341,8097584,1337054,109423,1744523,135903,5,20892.0123,218420,446430,259680,636827,336,347582,851095,41979,18405.87939,4133864,67,77.24,89.35,99.98,NA
2021-2022,Aug,15,KARNATAKA,1514,GADAG,2834760,284.5388643,32,993,1780.289536,4784,0,11373,2819824,459271,52594,229792,23739,306.75,10110.53472,87056,182074,117928,306917,197,159825,409089,16157,8023.495183,1294220,64,84.58,87.61,100.42,NA
2021-2022,Feb,15,KARNATAKA,1504,BELAGAVI,14185689,275.6236624,47,2728,15585.07189,42912,1,87561,14241206,1265162,99645,1351597,74790,710.08001,55547.28545,296764,476729,406580,900375,32073,766122,1647732,130473,39252.13354,7457273,74,44.43,64.89,102.67,NA
2021-2022,Feb,15,KARNATAKA,1509,CHIKKAMAGALURU,3025790,283.4990127,50,229,2085.58973,15721,0,27790,3037245,473427,44983,97418,8908,253,10949.14932,60084,117133,94613,234342,6333,162073,380983,43511,8610.559587,1540803,71,75.21,79.37,100.13,NA
2021-2022,Feb,15,KARNATAKA,1514,GADAG,3965227,285.0646261,41,1121,2863.443178,9270,0,9469,3986298,668631,52637,324197,23758,485.25,14712.21867,96771,204674,118092,307234,1606,160458,408201,18739,11363.52549,1828940,65,72.53,79.13,100.52,NA
2021-2022,Feb,15,KARNATAKA,1516,HASSAN,5456330,285.125969,48,658,3676.222274,14941,0,32280,5462399,739880,64943,81723,6882,459.21,19710.15035,112100,220608,166858,415652,2618,270696,646924,47221,15574.71808,2697321,76,76.68,76.3,100.5,NA
2021-2022,Feb,15,KARNATAKA,1526,UDUPI,866614,286.0408515,39,60,833.3554303,5301,0,10246,877745,41917,5120,40965,5042,152,3496.064702,21991,40214,38357,92292,369,106687,221320,15547,2510.709272,537487,88,80.93,65.54,99.99,NA
2021-2022,Feb,15,KARNATAKA,1528,CHIKKABALLAPURA,6209282,283.3691273,54,3776,7917.291301,33132,0,22535,6210389,1343821,81375,827812,49424,375,25890.61641,113655,217109,140548,356465,2215,219818,549793,55667,17598.32511,3170411,79,66.96,74.5,100.34,NA
2021-2022,Feb,15,KARNATAKA,1529,RAMANAGARA,7469333,278.7629124,61,488,3914.729064,13235,0,80074,7580516,1055514,52740,124163,5550,323.96,25370.35624,123790,230263,146358,333652,3010,205539,468551,93309,21131.66717,3806196,87,85.44,73.5,100.07,NA
2021-2022,Jan,15,KARNATAKA,1507,VIJAYPURA,5201246,285.9590982,42,986,6133.931143,14647,1,26296,5157964,923431,71778,65071,4715,588.29,21471.88849,122571,211921,162932,362178,2124,322866,759733,40943,14749.66734,2361990,77,68.2,83.96,100.39,NA
2021-2022,Jan,15,KARNATAKA,1517,HAVERI,5233724,282.7723358,46,626,5214.143202,24384,0,9675,5164405,656471,53888,592872,41537,371.715,20189.36685,110626,223455,150114,368863,7013,250592,600480,34059,14603.50865,2316414,80,58.58,62.4,100.48,NA
2021-2022,Jan,15,KARNATAKA,1520,KOPPAL,7840449,278.0235126,46,2562,2177.604481,8543,0,26179,7797506,1266368,87031,1122362,73019,446.17,24302.67455,166368,357039,194183,515914,2183,301716,870146,34722,21678.90007,3971237,74,81.7,83.43,99.98,NA
2021-2022,Jan,15,KARNATAKA,1521,MANDYA,3466436,284.885364,37,474,1965.065065,20935,0,23516,3437278,339062,42622,21425,2843,420.39,12177.75701,92177,161722,153133,374134,460,330395,735520,44451,9792.301944,1800603,82,76.98,74.4,100.23,NA
2021-2022,Jan,15,KARNATAKA,1528,CHIKKABALLAPURA,5924134,283.5805048,52,3690,7917.291301,31994,0,21497,5891194,1278025,81322,785782,49413,375,24998.56898,111173,211769,140463,356307,1967,219514,549655,53491,16706.27768,3005163,79,67.75,74.64,100.34,NA
2021-2022,Jan,15,KARNATAKA,1531,VIJAYANAGARA,5648330,268.5561451,48,813,2658.797327,12917,0,19866,6163820,1518106,111222,1267737,88517,0,19212.11471,127177,266496,159969,441623,2864,231441,633459,32783,16553.31738,3067621,67,80.95,89.9,100.08,NA
2021-2022,Aug,15,KARNATAKA,1520,KOPPAL,5249493,271.3639474,36,2064,137.241686,4278,0,25711,5228819,883051,86579,758722,72723,446.17,14772.54132,144570,304089,192895,513632,642,299809,899089,29989,14189.12964,2673428,73,89.49,90.52,99.96,NA
2021-2022,Aug,15,KARNATAKA,1523,RAICHUR,8636747,251.477557,38,811,7294.379774,12656,0,30968,8600020,1429662,109607,1862523,136213,247.5,29168.99997,222763,455430,260215,637845,405,348860,853430,43624,21627.1202,4385580,67,77.84,89.28,99.98,NA
2021-2022,Sep,15,KARNATAKA,1501,BAGALKOTE,3999448,271.5701209,36,2501,2892.342594,14561,0,23372,3990378,623370,56436,260441,23345,411.44,14140.45695,108961,191552,150136,335440,679,250924,546517,37933,10836.67436,2027826,71,54.07,67.9,99.94,NA
2021-2022,Sep,15,KARNATAKA,1518,KODAGU,536504,273.7170654,37,130,440.8639906,2878,0,9942,535172,54587,7779,29813,3879,44.17,1949.891084,14198,24814,29807,71011,75,74315,171830,12820,1464.857093,267745,79,75.45,65.31,100.37,NA
2021-2022,Sep,15,KARNATAKA,1521,MANDYA,2614040,277.3533826,32,394,1949.729535,6548,0,34552,2603621,268979,42563,14745,2815,310.94,9481.900448,80372,138326,152599,373098,211,327794,731236,41100,7221.230913,1384950,82,84.43,78.89,100.22,NA
2021-2022,Sep,15,KARNATAKA,1522,MYSURU,3221199,272.4717508,36,271,3178.731193,11769,1,42957,3188758,483652,75367,320542,45321,83,11950.19595,86912,169287,158413,408525,681,319320,821847,54726,8688.464752,1537248,80,77.62,71.99,100.71,NA
2021-2022,Sep,15,KARNATAKA,1525,TUMAKURU,4977873,269.2925339,38,864,5389.313392,13606,2,61640,4954789,649691,80693,347987,41064,253.66,18985.85024,128530,243208,216641,539096,441,427834,1061281,75246,13342.87685,2412751,84,74.25,69.69,99.93,NA
2021-2022,Sep,15,KARNATAKA,1531,VIJAYANAGARA,5135225,267.49437,45,775,1920.158093,10421,0,20934,5635289,1399053,111139,1173597,88457,0,16994.2389,122986,256328,159737,441168,2030,230627,634252,31355,15074.08081,2805951,67,83.03,92.49,100.06,NA
2021-2022,June,15,KARNATAKA,1502,BENGALURU,10769,219.1806421,21,4,39.79685466,221,27,2226,10590,2651,4034,120,447,0,63.00808466,487,882,6503,16085,0,50154,123332,2447,23.21123,4675,89,71.24,53.93,102.4,NA
2021-2022,June,15,KARNATAKA,1508,CHAMARAJA NAGARA,862768,231.7646133,19,430,4.32,3559,0,15539,861932,241486,85085,82363,32191,69.8,2071.773367,45003,74775,129418,303701,12,212920,503861,19098,1997.653367,446455,76,84.73,70.89,100.32,NA
2021-2022,June,15,KARNATAKA,1514,GADAG,2000194,259.5642924,26,821,749.8119073,2060,0,12837,1994120,305008,52516,162156,23715,134.75,6060.585374,76035,156917,117712,306512,46,159254,408399,14897,5176.023467,917592,64,89.17,89.37,100.47,NA
2021-2022,June,15,KARNATAKA,1517,HAVERI,1805439,241.7894633,27,362,601.1321017,2562,0,27597,1793207,230106,53375,229487,41253,0,4936.917684,64609,124987,147315,363210,67,242555,586157,30159,4335.785582,807374,82,63.01,58.6,100.34,NA
2021-2022,June,15,KARNATAKA,1522,MYSURU,1268790,234.7088762,26,177,1106.900261,5767,1,37180,1256706,176450,74229,121528,44208,20,4076.500791,48035,91386,153961,400106,82,311277,807104,42947,2949.60053,602203,79,77.15,63.24,100.72,NA
2021-2022,June,15,KARNATAKA,1525,TUMAKURU,1748175,242.2570242,25,487,4903.909036,7123,1,50818,1741997,209444,79701,114005,40593,0,9124.01913,69434,126212,213353,532883,89,421302,1050445,57941,4220.110093,843719,84,67.48,60.07,99.94,NA
2021-2022,Dec,15,KARNATAKA,1501,BAGALKOTE,5208572,280.0771486,43,2731,7550.864781,21424,0,19240,5191853,813298,56731,336504,23407,411.44,22503.49862,118351,210252,151271,337415,6232,252091,544751,40664,14541.19384,2652614,71,50.17,64.28,99.94,NA
2021-2022,Dec,15,KARNATAKA,1503,BENGALURU RURAL,1624211,283.9083791,45,580,1589.024336,7633,0,11195,1619326,243864,26608,86650,7797,263.57,6449.996536,35733,66993,59972,143001,318,104916,243727,18828,4597.4022,803079,77,73.33,79.06,100.15,NA
2021-2022,Dec,15,KARNATAKA,1504,BELAGAVI,11473679,278.672695,41,2547,15583.681,33740,1,92811,11429222,1044283,99528,1111538,74685,710.08001,48143.88198,278250,444215,405223,898425,12543,762070,1642430,126551,31850.12097,5888566,74,45.79,66.07,101.92,NA
2021-2022,Dec,15,KARNATAKA,1510,CHITRADURGA,5469995,290.4621414,43,438,4782.531343,24173,0,41498,5438300,1058895,100077,1264025,91877,484.5,21063.23398,125823,229017,186984,459187,816,323074,796300,65671,15796.20264,2824139,70,90.65,91.14,101.53,NA
2021-2022,Dec,15,KARNATAKA,1512,DAVANAGERE,3297517,293.0809145,42,316,5916.556597,15826,0,11468,3277693,673850,61393,468121,41989,258,15780.84922,76926,146163,117732,276852,1483,221384,504378,27294,9606.292619,1554444,74,64.97,66.45,100.05,NA
2021-2022,Dec,15,KARNATAKA,1520,KOPPAL,7465464,279.9700162,45,2490,2177.604481,8190,0,26201,7428489,1214495,87001,1070084,73002,446.17,23421.31634,163956,350919,194079,515717,1764,301719,872740,34391,20797.54186,3788359,74,81.71,83.65,99.98,NA
2021-2022,Dec,15,KARNATAKA,1526,UDUPI,712734,289.7274669,37,51,833.3554303,5076,0,9509,712647,34898,5102,33379,5026,152,3050.089532,18811,34037,37860,91328,254,104563,217345,14585,2064.734101,432753,88,80.88,65.7,99.99,NA
2021-2022,Nov,15,KARNATAKA,1501,BAGALKOTE,4823279,278.4293606,41,2686,7445.67871,17909,0,22027,4809310,756534,56711,304179,23392,411.44,21247.64979,116557,206354,151127,337160,2140,253129,549815,39936,13390.53108,2451776,71,51.33,65.03,99.93,NA
2021-2022,Nov,15,KARNATAKA,1507,VIJAYPURA,4684342,284.7659225,39,960,5151.080279,12149,1,27335,4650378,827000,71629,57306,4715,483.27,18877.04209,118068,203650,162380,361230,875,321916,759141,39484,13242.69181,2136228,77,71.78,87.12,100.39,NA
2021-2022,Nov,15,KARNATAKA,1508,CHAMARAJA NAGARA,2772024,285.4000112,33,731,24.01728,4964,0,16920,2762920,776836,85872,253058,32553,349.92483,8259.3161,82860,143948,131389,307215,262,217919,512037,21884,7885.37399,1436326,76,89.32,82.23,100.57,NA
2021-2022,Nov,15,KARNATAKA,1518,KODAGU,625624,279.8258289,39,145,555.5414067,3566,0,9972,624232,62901,7812,34120,3884,44.17,2346.473775,15695,27526,30009,71374,105,74844,172774,13538,1746.762368,310916,79,69.66,61.29,100.4,NA
2021-2022,Nov,15,KARNATAKA,1531,VIJAYANAGARA,5427715,271.9728302,47,798,1935.088943,11583,0,20788,5934364,1472362,111199,1227344,88490,0,18074.94667,125771,262952,159873,441435,2458,231152,635155,32371,16139.85772,2952077,67,80.74,90.13,100.07,NA
2021-2022,Sep,15,KARNATAKA,1504,BELAGAVI,8402740,275.3525305,33,2255,12200.17494,27028,1,88569,8373687,774386,99203,829589,74474,710.08001,35967.414,248382,391893,401977,893497,862,756072,1634888,115597,23057.15905,4288412,75,48.6,68.89,101.1,NA
2021-2022,Sep,15,KARNATAKA,1506,BIDAR,3907891,285.0437288,36,487,2949.936794,7469,0,21383,3892201,908358,76918,641248,47691,69,14113.41166,107028,183210,141187,288647,150,237253,478000,28852,11094.47486,2030642,59,67.92,74.7,102.77,NA
2021-2022,Sep,15,KARNATAKA,1508,CHAMARAJA NAGARA,2305615,273.4676842,29,690,17.28,4371,0,16933,2300553,648459,85818,209187,32520,249.19483,6557.743844,77141,132891,131221,306922,164,217240,511063,21304,6291.269014,1195549,76,89.76,81.89,100.58,NA
2021-2022,Sep,15,KARNATAKA,1509,CHIKKAMAGALURU,1874516,273.829678,38,179,2071.15973,11592,0,27370,1923854,295466,44847,61364,8903,63,7402.242944,49917,95741,94186,233505,351,160607,378494,38962,5268.083214,979565,70,83.21,84.71,100.11,NA
2021-2022,Sep,15,KARNATAKA,1513,DHARWAR,2007214,276.4699808,37,192,1806.613221,9135,1,20342,1997905,167521,17858,104951,12322,278.18669,7608.407482,52872,103248,80854,218453,230,152992,394316,29477,5523.607571,857360,85,61.36,61.42,100.67,NA
2021-2022,Sep,15,KARNATAKA,1516,HASSAN,4034547,269.8886896,41,537,3189.272843,5299,0,37050,4025003,550803,64834,63490,6865,255.44,14307.7407,96226,187431,166396,414780,792,268594,644602,42349,10863.02785,1996847,74,79.25,77.48,100.43,NA
2021-2022,Sep,15,KARNATAKA,1523,RAICHUR,8994276,252.3925674,39,829,8171.446347,14714,0,30405,8954174,1495836,109725,1950952,136419,247.5,31018.61599,225352,460844,260530,638403,440,349660,854797,45119,22599.66965,4561224,67,76.85,88.17,99.98,NA
2021-2022,Sep,15,KARNATAKA,1524,SHIVAMOGGA,2658329,277.9304917,28,580,2345.182536,8866,1,16323,2653416,530902,86157,126903,19089,252.73661,9972.571282,93827,169064,159171,403700,180,234213,558494,25189,7374.652136,1319286,75,79.64,81.37,100.69,NA
2021-2022,Sep,15,KARNATAKA,1527,UTTARA KANNADA,1112972,280.3686379,25,148,918.9738645,6464,0,15567,1105292,72513,15547,43668,8309,93,4110.86599,43603,74693,85562,217477,61,182240,428565,22031,3098.892126,553912,83,64.12,54.18,100.35,NA
2021-2022,Sep,15,KARNATAKA,1528,CHIKKABALLAPURA,4593292,277.4571745,45,3267,3544.100844,15511,0,32864,4578909,982390,81030,602235,49301,275,16523.61238,99727,188018,139903,355254,1202,217683,547399,48375,12704.51153,2327843,80,70.26,76.55,100.29,NA
2021-2022,Aug,15,KARNATAKA,1504,BELAGAVI,7273529,274.5532589,31,2131,8436.695479,18728,1,91619,7250932,664910,99020,735841,74387,710.08001,29054.4456,233166,365852,400532,891285,557,753314,1631096,110347,19907.67011,3722529,75,50.43,69.58,100.81,NA
2021-2022,Aug,15,KARNATAKA,1507,VIJAYPURA,3513909,277.663191,33,839,4789.660293,7580,1,27586,3495701,626867,70974,42807,4678,483.27,14979.20524,103771,177647,160334,357748,347,318050,754052,35166,9706.274945,1608248,76,77.66,92.05,100.35,NA
2021-2022,Aug,15,KARNATAKA,1510,CHITRADURGA,3810262,287.2772634,34,373,4763.151343,13646,0,46319,3792712,720853,99858,888058,91642,360.5,16019.25059,109849,197670,186451,458179,273,321445,794028,59965,10895.59924,1960453,69,94.82,93.92,101.08,NA
2021-2022,Aug,15,KARNATAKA,1513,DHARWAR,1753770,277.52694,35,168,1803.971841,8715,1,19867,1746333,146444,17832,92013,12307,278.18669,6928.703068,49778,96666,80694,218145,171,152597,393610,28582,4846.544537,749608,84,62.9,61.92,100.44,NA
2021-2022,Aug,15,KARNATAKA,1515,KALABURAGI,4787301,282.8459029,27,613,2673.240262,5743,2,43521,4759837,1143676,125727,67049,7008,369.15,16505.3942,176123,313081,230286,513013,103,398090,889443,49264,13463.00394,2450756,60,83.43,90.68,100.38,NA
2021-2022,Aug,15,KARNATAKA,1525,TUMAKURU,4077802,263.528988,35,771,5290.573764,10252,2,60861,4059264,525738,80447,283126,40967,118.5,16106.41111,115914,217697,215896,537772,304,426129,1058735,71113,10697.33734,1974885,84,74.26,69.61,99.92,NA
2021-2022,June,15,KARNATAKA,1501,BAGALKOTE,1991668,239.1673724,24,1670,282.2332587,5714,0,26684,1988656,306611,55175,139026,22983,167.5,5205.94956,79996,136788,145495,327523,133,242917,534201,32398,4756.216301,996655,70,56.2,66.37,99.99,NA
2021-2022,June,15,KARNATAKA,1512,DAVANAGERE,900277,257.3237636,23,155,12.37042,2371,0,19913,898241,185625,60441,130938,41398,0,2323.757968,38637,70476,115355,272249,28,216593,498189,22284,2311.387548,425360,74,69.93,65.72,100.06,NA
2021-2022,June,15,KARNATAKA,1518,KODAGU,273587,232.4338163,29,84,0,501,0,10614,273315,23775,7641,11431,3761,0,635.2764849,9274,16040,29097,69694,16,73073,169625,11115,635.2764849,134483,80,78.03,64.21,100.45,NA
2021-2022,June,15,KARNATAKA,1527,UTTARA KANNADA,629874,264.3790372,20,92,5.99613,1296,0,17620,627853,41050,15496,25404,8281,0,1665.907847,31157,52029,84713,215799,13,176482,419359,18916,1659.911717,319270,83,71.58,55.86,100.47,NA
2021-2022,Feb,15,KARNATAKA,1502,BENGALURU,87473,278.677964,39,14,128.4221027,1196,7,1852,86296,15770,4112,1084,461,55.5,424.4100385,2170,4238,6832,16738,28,51533,125900,3048,240.4879358,40762,86,66.89,68.74,104.41,NA
2021-2022,Feb,15,KARNATAKA,1505,BALLARI,4586067,255.1625534,45,1286,2571.007322,6130,0,5343,4040735,826566,61425,1235175,86155,301.82263,13183.27256,88131,196584,99765,294766,862,156157,464357,11473,10310.4426,2105067,52,71.83,87.01,100.67,NA
2021-2022,Feb,15,KARNATAKA,1510,CHITRADURGA,6031271,289.2195571,45,451,4782.531343,26119,0,41772,6032266,1177243,100130,1410611,91915,484.5,22713.52435,131211,239553,187087,459375,1031,323619,796446,67891,17446.49301,3138322,70,88.03,89.28,102.03,NA
2021-2022,Feb,15,KARNATAKA,1511,DAKSHINA KANNADA,1675471,284.3849714,49,111,1823.371377,16109,0,21244,1693175,90589,13525,114896,12178,288.59709,6927.103707,34421,63285,69440,160408,822,152732,338704,37353,4815.13524,784093,89,78.06,68.14,100.05,NA
2021-2022,Feb,15,KARNATAKA,1513,DHARWAR,2655734,285.4090239,44,228,2513.179748,15919,1,15472,2646247,211119,17899,138025,12353,465.12669,10530.93417,59314,117101,81167,219067,1722,154497,396571,31391,7552.627733,1131874,85,57.94,58.51,101,NA
2021-2022,Feb,15,KARNATAKA,1518,KODAGU,729526,282.4632301,42,163,555.5414067,5300,0,8967,734746,73707,7828,40320,3898,44.17,2675.098692,17259,30374,30151,71622,239,75260,173188,14267,2075.387285,365244,79,66.83,58.95,100.44,NA
2021-2022,Feb,15,KARNATAKA,1521,MANDYA,3741435,283.021413,38,496,1965.065065,21467,0,23423,3724798,364950,42633,23454,2844,420.39,12927.431,96173,169271,153237,374311,545,330994,736571,44890,10541.97593,1953084,81,74.35,72.85,100.23,NA
2021-2022,Feb,15,KARNATAKA,1527,UTTARA KANNADA,1814245,291.7786001,33,189,2137.404604,11469,0,14450,1803098,112526,15570,64911,8322,93,7491.458707,54627,95534,86025,218333,2257,181956,426785,25919,5261.054103,887292,83,59.35,53.32,100.26,NA
2021-2022,April,15,KARNATAKA,1527,UTTARA KANNADA,166472,195.0556804,12,33,1.31613,615,3,14855,165961,9516,15442,6264,8243,0,325.0324878,13024,20747,83889,214247,0,174965,416932,15470,323.7163578,87294,82,68.69,45.02,100.65,NA
2021-2022,April,15,KARNATAKA,1529,RAMANAGARA,393622,132.1246514,21,69,75.10294221,1528,3,25443,392694,47997,50946,5609,5368,0,593.9485206,18613,31562,140936,324247,0,195709,454989,26971,518.8455784,195546,75,63.52,66.79,99.92,NA
2021-2022,April,15,KARNATAKA,1531,VIJAYANAGARA,1743030,174.1622739,22,406,6.24,1283,0,20581,1895138,434726,109906,415684,87559,0,3306.855434,83534,163692,157037,435706,11,225437,626533,21864,3300.615434,931626,67,93.16,96.1,100.05,NA
2021-2022,March,15,KARNATAKA,1503,BENGALURU RURAL,1850860,288.7006398,47,614,2828.045881,9707,0,9920,1791121,267661,26647,94991,7809,263.57,8262.593668,37496,70378,60154,143293,389,105662,244907,19627,5170.977787,885536,77,70.7,79.48,100.31,NA
2021-2022,March,15,KARNATAKA,1504,BELAGAVI,14863392,286.4485163,50,2781,15620.95079,46515,1,86109,15169064,1342500,99674,1420123,74803,1158.87887,60231.38843,301978,486038,406787,900679,38621,764344,1636348,132624,43451.55877,7973175,74,44.47,64.57,102.84,NA
2021-2022,March,15,KARNATAKA,1511,DAKSHINA KANNADA,1755377,294.3884747,49,113,1825.656257,18864,0,18951,1766290,94030,13529,118965,12178,311.61709,7337.027537,35538,65390,69485,160493,884,153412,339898,37815,5199.75419,816455,89,74.24,64.81,100.04,NA
2021-2022,March,15,KARNATAKA,1513,DHARWAR,2782224,288.5239169,45,232,2514.409748,16527,1,15135,2756883,218462,17901,142415,12353,465.12669,10933.80326,60271,119123,81185,219089,2200,154673,396209,31662,7954.266817,1178802,85,57.97,58.45,101.12,NA
2021-2022,March,15,KARNATAKA,1516,HASSAN,5716211,289.5469377,49,671,3687.412274,17477,0,30624,5710859,766086,64944,84718,6882,501.1021,20724.13172,114917,226503,166883,415699,2932,270985,647270,48101,16535.61735,2820100,76,69.75,69.48,100.56,NA
2021-2022,March,15,KARNATAKA,1518,KODAGU,764272,289.152614,42,167,555.5414067,5896,0,8496,759197,75635,7828,41895,3898,75.22614,2826.005518,17656,31091,30167,71655,252,75405,173450,14392,2195.237971,377417,79,64.53,57.26,100.43,NA
2021-2022,March,15,KARNATAKA,1519,KOLAR,5477313,287.9281872,50,631,9245.71236,12487,9,10721,5415067,1250731,92290,344829,22450,419.81587,25257.03248,106731,189638,138306,351364,1008,234224,589563,23208,15591.50425,2769421,74,66.77,69.56,100.43,NA
2021-2022,March,15,KARNATAKA,1528,CHIKKABALLAPURA,6505025,288.4763861,55,3815,7929.111301,33669,0,22567,6396686,1381119,81375,847847,49424,375,26757.0399,114988,219958,140563,356491,2369,220052,549944,56236,18452.9286,3267683,79,66.91,74.28,100.33,NA
2021-2022,March,15,KARNATAKA,1531,VIJAYANAGARA,6201659,270.3770158,52,870,2671.067327,13675,0,19778,6863636,1659479,111253,1389127,88571,0,21228.76152,130551,274897,160062,441792,5576,232217,634403,33453,18557.69419,3415231,67,81.42,89.32,100.23,NA
2021-2022,Jan,15,KARNATAKA,1503,BENGALURU RURAL,1697115,285.0213152,46,596,1589.024336,7754,0,11463,1689652,254092,26642,89704,7802,263.57,6668.462688,36524,68506,60107,143217,345,105251,244218,19217,4815.868352,836753,77,72.22,79.22,100.22,NA
2021-2022,Jan,15,KARNATAKA,1505,BALLARI,4448601,257.6330073,44,1270,2571.007322,5980,0,5270,3909194,804077,61414,1204696,86110,301.82263,12944.20402,87385,194680,99724,294683,746,155827,463732,11250,10071.37406,2034546,52,73.93,89.11,100.52,NA
2021-2022,Jan,15,KARNATAKA,1510,CHITRADURGA,5755775,289.9053207,44,443,4782.531343,25162,0,41541,5722620,1113203,100104,1341657,91899,484.5,21857.21121,128391,234110,187046,459305,926,323397,796296,66703,16590.17986,2973285,70,89.75,90.39,101.85,NA
2021-2022,Jan,15,KARNATAKA,1513,DHARWAR,2537383,285.5996555,43,218,2513.179748,15406,1,15742,2522034,203842,17897,132121,12353,465.12669,10181.22685,58187,114665,81149,219036,1154,154268,396403,31148,7202.920417,1080103,85,58.5,58.65,100.84,NA
2021-2022,Jan,15,KARNATAKA,1514,GADAG,3800302,285.7338041,39,1103,2863.443178,9122,0,9151,3775890,634900,52633,307983,23754,485.25,14137.68731,95337,201270,118078,307205,1031,160358,408475,18273,10788.99414,1733191,65,74.51,80.29,100.36,NA
2021-2022,Jan,15,KARNATAKA,1522,MYSURU,4351963,283.1856279,42,330,4005.828345,16122,1,43756,4287185,656867,75658,434142,45552,183,16329.52011,101020,198305,159532,410523,1373,322597,827244,59878,12140.69176,2066585,80,72.73,70.48,100.99,NA
2021-2022,Jan,15,KARNATAKA,1525,TUMAKURU,6809321,282.5330769,45,1013,10242.32756,26743,2,57971,6769279,877927,80947,472380,41183,253.66,29621.4398,148915,283966,217807,541203,853,430349,1063350,84714,19125.45224,3294154,84,73.68,70.01,100,NA
2021-2022,Jan,15,KARNATAKA,1529,RAMANAGARA,7167241,276.4047672,59,470,3914.729064,9430,0,80890,7134775,987841,52713,115089,5545,323.96,23959.5473,120687,224281,146246,333456,2603,205043,467894,90320,19720.85823,3576466,87,86.43,74.35,100.06,NA
2021-2022,Jan,15,KARNATAKA,1530,Yadgir,4660474,282.6799562,41,366,3089.561012,20146,0,30751,4589438,847332,53688,494388,28052,193.58,16256.56234,110410,177785,139345,268933,3790,262116,530310,50897,12973.42133,2328553,75,75.9,79.16,100.36,NA
2021-2022,May,15,KARNATAKA,1504,BELAGAVI,2814417,260.123535,19,1372,1833.417908,3007,3,90487,2808190,249865,98059,236881,73098,709.90001,9848.081016,147184,220090,391138,876997,74,737183,1608037,93494,7304.763098,1487204,75,57.12,69.73,100.74,NA
2021-2022,May,15,KARNATAKA,1505,BALLARI,1942413,251.4939939,25,920,6.12,988,0,6797,1743513,356501,61097,557888,85412,0,4390.950478,69166,148053,98711,292653,7,153378,459863,7785,4384.830478,902581,49,89.38,96.02,100.34,NA
2021-2022,May,15,KARNATAKA,1506,BIDAR,1272211,209.1098801,19,264,1367.303108,1912,0,20891,1268848,327128,75851,213325,46651,0,4020.58964,64673,106140,136941,281534,6,227378,462165,22803,2653.286532,673872,62,80.83,81.13,104.19,NA
